Gene,Gene_display,CPVAE1,CPVAE2,CPVAE3,CPVAE4,CPVAE5,CPVAE6,CPVAE7,CPVAE8
N900_RS17115,cytochrome b_2,2.8706748,2.113848,-2.3387234,-0.1982961,1.0840827,-0.3608014,0.98758024,1.7702538
N900_RS17120,cytochrome b_1,5.050623,2.3799183,-1.3175695,-0.26740578,0.4355661,-1.7543869,0.6543816,3.0625052
N900_RS17125,helD,4.5025687,2.80713,-2.6318078,1.6764867,0.017066829,-2.5785408,0.7746981,1.267385
N900_RS17130,yccS,-1.2098566,0.9530733,-0.16717863,-0.7896089,0.59974325,-2.5850601,0.27375814,0.62655437
N900_RS17135,zraS,2.3354974,1.7978752,-1.237437,-0.70390546,-0.82022536,0.97535825,0.86842906,1.6637694
N900_RS17140,guanylate cyclase,2.0477905,1.4157723,-0.06801029,-2.5903006,-2.2650313,-0.29791638,-0.070432,1.4501793
N900_RS17145,VC_A0721,3.0306368,3.0330508,-0.753368,2.3942122,-0.8505366,0.1500302,0.16309527,0.5259118
N900_RS17150,VC_A0722,-2.286349,0.64054054,-0.69033796,-1.9972134,0.7914387,-1.6761416,0.84039783,0.53321797
N900_RS17155,hydroxymethylglutaryl-CoA reductase,4.1596947,4.1403093,-1.1062307,0.5750362,-1.8135769,0.019754851,0.23003456,1.6811067
N900_RS17160,modC,3.175902,3.1490443,-3.0149121,-0.124692015,1.3212945,-1.9675597,0.73821145,2.4702435
N900_RS17165,modB,3.700266,2.8178995,-2.4595234,-0.9062075,0.6954862,-2.2150502,0.8685522,1.1523372
N900_RS17170,modA,5.0486298,2.095269,-1.0709549,0.2971358,-0.6344489,-2.5416486,0.13710526,1.2280306
N900_RS17175,cobQ,3.9959028,2.0310256,-1.8046857,-0.32090393,-0.4257777,-0.4154059,-0.47275162,1.4874427
N900_RS17180,DNA recombination protein RecF,2.527001,3.265278,-3.1018023,-1.6074349,0.60419345,-1.1177263,1.0216216,3.0086405
N900_RS17185,VC_A0729,0.038435988,2.8021028,-3.939752,-1.3876799,-0.28981104,-4.7493186,0.7714981,2.5986369
N900_RS17190,VC_A0730,2.6889288,2.3464458,-2.3212435,-1.1944097,0.9248425,-1.0260353,-0.3948766,1.8360487
N900_RS17195,VC_A0731,1.0870216,1.8880876,0.86410254,-0.96625507,-1.1222392,1.2966809,-1.263604,-1.2189549
N900_RS17200,NirD/YgiW/YdeI family stress tolerance protein,4.204358,3.5323794,-2.9096699,0.107819654,-0.8611444,-2.9206688,0.41608527,1.0595251
N900_RS17205,VC_A0733,2.3895774,-0.7617317,-1.6881753,1.1769625,1.698653,-1.0994704,-0.10469809,1.2098333
N900_RS17210,VC_A0734,4.551206,3.2734795,-2.9672987,0.05381296,0.09489815,-0.6351355,0.8594589,3.179957
N900_RS17215,flagellar brake protein,-2.1205206,0.03291055,0.2754276,-1.6848232,0.408061,0.2018895,0.83397275,-0.12457993
N900_RS17220,luxQ,3.230535,2.8033025,-0.7860622,0.124745764,-1.4733374,-0.6499276,0.5807476,0.065386035
N900_RS17225,luxp,1.97438,4.096671,-2.7976108,0.89383787,0.35893795,-3.604343,1.0533264,1.6369495
N900_RS17230,traf,4.089735,3.5767884,-2.9391983,-0.069635995,-1.5241289,-0.77192783,0.46258238,1.4593953
N900_RS17235,VC_A0740_BLAST,3.8937569,3.2221951,1.035375,-0.89283043,1.0804911,1.2923208,0.918201,1.3224514
N900_RS17240,fruA,0.0072541013,0.17000553,0.089342296,-2.5297122,0.81504977,0.39169517,1.1008724,0.8116366
N900_RS17245,tmaR_BLAST,2.019196,3.697454,-0.4713587,0.021400984,-1.0636517,-0.0013109203,0.03638927,-0.5936522
N900_RS17250,VC_A0742,3.6115758,3.611768,-2.5234804,-0.39887428,-0.6058047,-0.7822996,0.0031687766,1.5712724
N900_RS17255,membrane protein_8,3.9942458,1.6015198,-0.4865946,-0.17308941,-0.44915885,1.1104052,0.40624756,0.7139721
N900_RS17260,glpK,4.8352184,3.6923006,-0.91122115,-1.3589042,0.03654085,-2.9412377,0.28332764,1.6192095
N900_RS17265,glpF,4.240157,1.9140024,-0.11387003,-1.0813202,-1.2549402,1.416657,-1.0740823,-0.33913633
N900_RS17275,glpA,2.1274872,1.8579705,-2.9192903,-0.58218944,-1.7718384,-1.3365669,-1.0195633,0.4860547
N900_RS17280,glpB,2.9275362,4.0199575,-0.4366161,-0.8540634,-2.0766318,0.4497013,-0.1369229,0.37639287
N900_RS17285,glpC,1.0587641,2.5022304,-1.3995149,-0.94899184,-1.140088,0.7695929,0.56782925,1.7198484
N900_RS17290,fabH2,4.3157306,3.496214,-2.7662287,-1.0681303,-0.966035,-2.2112029,0.25211903,1.2013767
N900_RS17295,trxC,4.358392,3.454773,-1.668306,0.5346487,-0.3216856,-1.2491261,0.31628227,0.8276516
N900_RS17300,ycaD,2.3117197,3.5342517,-2.3509934,-0.35503724,-1.1829007,-2.8498118,1.0882117,0.8121277
N900_RS17305,lipase,0.2624092,1.4776074,-2.7953436,-0.061730243,-1.6509775,-4.4501224,-0.7897472,-0.7779059
N900_RS17320,fabH2,4.2803826,1.5634859,-0.7322221,-1.3017982,0.96614456,-1.069226,0.6403082,3.037231
N900_RS17325,lysr_5,2.6557868,4.3322883,0.11547515,-0.36699167,-1.7457682,0.20040326,-0.12860611,1.009569
N900_RS17330,artM,2.758569,2.7577934,-0.37979096,-1.3497261,-0.0037418008,-0.17897017,-0.6358318,-0.86661893
N900_RS17335,artQ,3.8017197,4.0787315,-2.8758156,1.4679872,-0.7188251,-2.1104643,0.45279607,1.9413022
N900_RS17340,artI_1,-3.8905041,2.531248,0.5172029,-1.6376044,0.4965289,-0.4380103,-0.14775309,-0.81286293
N900_RS17345,artP,-0.45754433,2.3535626,-1.2886379,-1.5275505,-1.3357813,-0.9548082,0.9623626,1.1509031
N900_RS17355,viaA,3.64873,3.7316034,-1.2611579,0.7449926,-0.4348187,-1.4260752,-0.19936293,1.8178463
N900_RS17360,ravA,2.1797032,2.9112637,-1.4489603,0.7595697,0.18042088,-0.2554756,0.40224662,2.1411052
N900_RS17365,NUDIX hydrolase_2,2.6788185,1.6524894,-0.8159385,0.04165142,0.63916457,0.6423271,1.4761603,1.0838735
N900_RS17370,ltaE,3.2748008,1.755435,-1.2888021,-1.7011583,-0.21481004,0.18710364,-0.19154865,0.5462177
N900_RS17375,cytochrome c_3,3.8346524,3.595099,-2.9664133,-1.1781036,0.475953,-1.9293731,0.9684928,1.5294
N900_RS17380,ttgR,2.9561045,3.0833764,-3.3888958,-0.72552127,-0.83235395,-2.7364244,0.9273137,0.88920474
N900_RS17385,rhlE_4,2.7717757,3.3543403,-2.446564,-1.8691306,-2.3307927,-1.4519846,0.2511726,0.4123119
N900_RS17390,acpH,4.005734,0.5818903,-2.1361134,-0.031697657,-1.5859666,-0.58340335,-0.38524777,1.2323055
N900_RS17400,tyrP,1.0414032,2.5778344,-1.7535341,-0.3668949,-1.8898287,-0.5164626,-0.72429484,0.39195505
N900_RS17405,pctC_3,1.9778569,1.2232733,-0.69040984,-1.2669257,0.40182498,-0.013740705,2.2683227,1.9587132
N900_RS17410,galE,2.6990914,0.40446398,1.375128,-1.1794086,-1.166359,2.267444,-0.3684335,-0.83624667
N900_RS17415,VC_A0775,0.946365,3.0043228,-2.2024422,-1.0118005,-1.0514522,-0.56084466,0.5879284,1.6557628
N900_RS17420,pxpA3,2.5794454,0.83634925,-0.2657255,-0.41962948,-0.31098828,0.7782293,-0.37175593,-0.4081886
N900_RS17425,pxpB,5.0833993,2.1224246,-0.5163115,-1.043753,-0.32070822,0.94009566,-0.36457813,0.9390285
N900_RS17430,pxpC,5.418131,2.5111136,-2.234984,-0.67671525,-1.2142048,-1.7595353,0.4192237,0.42577112
N900_RS17435,FAD-dependent oxidoreductase_2,4.619637,3.4899793,-1.7751696,-0.55514175,-0.48641896,-1.1967325,0.4084154,0.33390996
N900_RS17440,ugd,4.1572695,3.8692026,-0.9267882,-0.64666253,-0.9709474,0.17079726,0.392563,1.5634942
N900_RS17445,ABC transporter permease_7,4.5659976,3.3857522,-0.26674294,-0.2743308,-0.362201,-0.24724182,0.31113264,2.4602783
N900_RS17450,lolD_2,3.8626056,3.8560848,-1.7791456,-0.15558264,-0.07395688,-1.8515381,0.5355217,1.1128869
N900_RS17455,tesA,2.282555,2.0197701,-1.0006028,-1.6911693,0.89364886,-0.48773682,0.93877274,-0.14779076
N900_RS17460,fabV_2,4.4424605,2.5580022,-2.5873625,-0.92730004,-1.9341925,-1.0734323,0.9674975,2.4723957
N900_RS17465,sensor domain-containing phosphodiesterase,3.8651595,3.0022664,0.4793895,-1.1187127,-1.4081627,0.4161078,-0.7984974,-0.39613435
N900_RS17480,dnaj,0.9116443,-0.30882177,-0.3928559,-0.02931907,-0.8163514,1.6633765,-1.1271996,-0.28106996
N900_RS17485,yjdF,2.7900496,3.3946621,-3.199503,-0.04547097,-0.8035644,-4.454527,1.0517104,1.1348653
N900_RS17490,VC_A0790,4.1645293,3.4764643,-2.84782,-0.43426833,-0.43006665,-0.8264409,0.32574672,2.8018956
N900_RS17505,Rha family transcriptional regulator,4.6671586,1.5503926,-1.8050963,1.1896455,-0.14083585,-0.41091552,0.05427227,1.6566973
N900_RS17510,VC_A0794,2.7893329,1.2644209,0.9179045,-0.8517437,0.5762178,1.0466685,0.32662785,0.53808665
N900_RS17515,"resolvase, putative",6.2497635,3.1201591,-1.181718,-0.0951903,-1.1146456,0.41964936,-0.16585124,1.5328205
N900_RS17520,transcription initiation factor TFIIIB,-0.14452848,-0.5563769,-0.081821434,0.61915916,-0.54795134,0.16185182,-0.30648923,0.59852445
N900_RS17525,yieH,5.0456004,2.2817786,-1.6437591,0.30146104,-0.76195085,0.713239,-0.1936751,0.99948734
N900_RS17530,VC_A0799,2.6809502,2.009778,0.2539211,1.0478964,-0.78612924,2.985698,0.38461238,0.76854765
N900_RS17535,creA,3.5846436,2.8279748,-3.0523705,-0.97591513,-1.8121393,-2.1294532,0.9937696,2.1859753
N900_RS17540,gsk_2,2.1200855,2.538857,0.12354115,-0.23564175,-1.7701839,-0.6729346,-0.48074222,-1.8539138
N900_RS17545,mdoB,4.7035375,3.5080018,-1.3410591,-0.39474314,-0.35181823,-1.1727878,-0.21124598,1.9568716
N900_RS17550,vesA,2.5844383,2.6828547,-3.907124,0.73140067,-1.6972315,-3.4104974,0.004408106,0.7752351
N900_RS17555,DEAD/DEAH box family ATP-dependent RNA helicase,3.1390357,1.3630495,0.68625236,0.6106517,-0.03196271,1.5570308,-0.28619248,-0.24303699
N900_RS17560,rnb,0.9855866,2.5697324,-1.6363788,-0.31466302,-2.1302588,-0.6270104,-0.74169266,-0.011932947
N900_RS17565,VC_A0806,1.3731935,1.4365096,0.92887396,-0.8933941,0.47055772,0.73157126,-0.12745294,-0.14758745
N900_RS17570,pstS_2,4.5419116,2.69156,-3.206298,0.65031564,-1.2271304,-3.0471234,-0.027427886,0.71242785
N900_RS17575,MaoC family dehydratase,4.6058445,0.667989,-1.3890281,-0.38906243,-0.87602067,0.78608406,-0.18641987,-0.3477976
N900_RS17580,phrB_1,4.0572014,3.1408527,-3.716906,-0.36953565,-0.63501096,-1.9716982,0.35344806,3.040675
N900_RS17585,gbpA,3.1735725,3.3052564,-1.3990937,-0.7410683,-2.3839102,-0.88281155,-0.09653172,1.1526104
N900_RS17590,peptidase_4,5.651928,2.478987,-1.7803446,-0.7068321,-0.8297435,-0.70768476,0.10319964,2.200632
N900_RS17595,Bacterial leucyl aminopeptidase_BLAST,1.3804911,2.9779823,-1.6618395,-0.7965468,-2.0948825,0.06846201,-1.3493779,0.36047956
N900_RS17600,speB,2.7889848,1.6791252,-0.7001306,-1.0849166,-0.73735476,0.72435886,0.30052662,0.3165392
N900_RS17605,speA,2.3611686,3.6860266,-0.42288753,-3.0216947,-0.8691298,1.4649163,0.17003956,1.2510145
N900_RS17610,mechanosensitive ion channel protein,3.2642748,3.4120672,-1.9898449,-1.6414331,-0.21082886,-1.8929932,0.11695237,0.24541879
N900_RS17615,mgtE_3,1.0992663,1.7275766,-3.6564708,-2.147901,-1.5029482,-3.0082777,-0.09597529,2.810148
N900_RS17620,groS_2,3.4676638,4.136391,-2.3899975,-1.0576943,-1.0417317,-0.7021815,0.6934198,2.4282556
N900_RS17625,groL_2,3.6250272,3.2271347,-2.6667418,1.2690223,-0.18874717,-1.2217855,0.5874856,1.9637579
N900_RS17630,VC_A0821,3.970516,3.1479938,-2.70761,0.51920366,-0.08434777,-3.0021758,0.7839211,2.955588
N900_RS17635,ask,3.481526,3.1032884,-0.44637433,-2.009935,-0.013407819,1.1002743,0.49584457,0.82219946
N900_RS17640,ectC,5.849177,3.5949876,-0.65072304,-0.39661184,-0.7652643,-0.97793,0.42126453,0.9943566
N900_RS17645,ectB,4.234105,3.0631192,-1.5743811,-1.2918212,-0.44894567,-1.1232638,0.18200189,0.15408215
N900_RS17650,"L-2,4-diaminobutyric acid acetyltransferase",4.8172193,2.391731,-2.6128283,-1.632096,-0.5268161,-2.8534763,0.15100917,2.8127778
N900_RS17655,4a-hydroxytetrahydrobiopterin dehydratase,3.5265667,3.4578454,-3.3903909,-1.2655299,-2.8504066,-2.0398827,0.03075184,2.4421494
N900_RS17660,phhA,4.749985,3.3980122,-2.8346508,0.22422647,-0.9594053,-1.6142128,0.28807825,1.7613978
N900_RS17665,acs_2,4.200021,3.736304,-2.8027465,-0.78680164,-0.75086045,-0.9534678,1.336113,1.5043412
N900_RS17670,LysR family transcriptional regulator_7,1.6019032,1.3103963,-1.7610615,0.026506774,-1.0278947,-2.5935285,-0.4435593,3.6222322
N900_RS17675,VC_A0831,-2.2029548,1.8434098,-0.7380748,-1.6830535,1.6844338,-0.7591402,1.0664624,0.7145395
N900_RS17680,"methyltransferase, putative",0.1192172,3.3184693,-0.8014518,-0.45126158,-1.9871125,-0.38604134,-0.18382826,0.41704574
N900_RS17685,LysR family transcriptional regulator_10,3.8282447,2.8896043,-3.245481,-0.35623673,-0.684445,-1.7299807,0.5003659,1.6007094
N900_RS17690,cation diffusion facilitator family transporter,4.609826,3.4984117,-2.8341193,1.4612249,-0.49544334,-1.4928485,0.099734016,2.0487337
N900_RS17695,drug/metabolite DMT transporter permease,1.9848115,3.256107,-4.029825,-0.6244129,0.68471384,-4.4877152,1.0095125,2.0146801
N900_RS17700,maa,1.6815904,2.6378062,-2.6967514,-1.0443989,1.094409,-1.7656074,0.76171774,1.817464
N900_RS17705,HlyC/CorC family transporter_2,3.1137629,2.1323967,-2.9688313,-1.8105263,-0.33461332,-3.7217557,0.6247132,0.44478127
N900_RS17710,yhfA,3.1862862,4.2230773,-1.6498818,0.12571347,-0.6191287,0.12546284,0.7486108,2.0791166
N900_RS17715,luxG,6.008417,2.3464203,-0.31579843,-0.3290754,0.2081542,-0.8586797,0.3371352,0.46502322
N900_RS17725,glyceraldehyde-3-phosphate dehydrogenase,3.4210436,2.8919315,-3.5257456,-1.1523303,0.4490513,-2.9622042,1.3534943,3.0342226
N900_RS17730,VC_A0845,0.14506821,2.693666,-0.73929965,-1.1630373,0.5758698,-1.3935933,1.5053881,1.4147501
N900_RS17735,lyse_3,0.018912882,3.1623611,-1.854531,-2.478154,-2.2266076,-2.8193755,0.40974602,-0.041405894
N900_RS17740,yjeH,5.009491,3.9156888,-2.1604464,0.19296107,-0.99156094,-1.5341061,0.96901375,1.4874768
N900_RS17745,VC_A0848,2.414957,1.5860889,-1.5619388,0.7587229,-2.4804614,0.22561142,-0.844306,0.57179576
N900_RS17750,retention module-containing protein,1.0217521,2.0781949,-1.6258421,-1.4899037,-0.80174863,-3.5792868,-0.29257277,1.8310118
N900_RS17755,yehT_2,2.064549,3.6240628,-0.8454843,-1.3980088,-2.1464386,0.74763596,-0.18980417,0.121505916
N900_RS17760,sensor histidine kinase_6,1.0702502,2.5717995,-1.6567658,-0.7613047,-1.2185006,-1.6480873,1.8665838,0.73525876
N900_RS17765,VC_A0852,3.120386,2.5179389,-1.4060813,-0.45138246,0.69786644,-1.6395276,0.21460629,2.5495217
N900_RS17770,outer membrane lipoprotein-sorting protein,4.096891,3.440614,-1.3572717,-1.8459952,-1.0632405,-1.270036,0.07140135,1.4286181
N900_RS17775,lolE_2,4.2904954,3.5277758,-2.3542006,0.61713874,-0.98282063,-1.3772297,0.4416518,1.4500129
N900_RS17780,lolD_3,3.0296478,2.8123336,-3.006218,0.09072944,0.08296065,-2.8342025,0.67467105,1.2289737
N900_RS17785,VC_A0856,3.8246105,3.8541596,-3.1476128,-0.49011365,0.19055861,-1.7692003,0.70558566,2.4575922
N900_RS17790,VC_A0858,3.6204104,2.7316117,0.36842585,-0.6100609,0.36967444,-2.0849793,-0.46580935,-0.08111737
N900_RS17795,ydhF,2.9657938,1.8073446,-3.504717,-1.6533613,-0.6339867,-2.865988,-0.42674753,2.0000772
N900_RS17800,malS,1.6649159,1.6124616,-3.8499103,1.0684751,-0.08738504,-2.2190876,0.44700822,3.1390119
N900_RS17815,long-chain fatty acid outer membrane transporter,0.07757781,1.3916274,0.17659563,-3.209464,-0.07430131,-0.12477232,0.10104876,0.029955767
N900_RS17820,vola,1.1616651,2.3848429,-2.6409633,-1.4130685,0.9904119,-2.892202,0.07847909,1.9136894
N900_RS17825,bdlA_2,3.7744946,2.578978,-1.1253656,0.10234628,1.1525412,-2.4868302,0.27773872,0.28530854
N900_RS17830,hapA,2.7419605,4.24916,-2.9794266,0.037673824,-0.94792104,-1.4356654,0.35839793,2.6120934
N900_RS17840,ompW,1.9940059,2.9277377,-1.2965192,-1.8630623,-1.8402553,0.9696679,0.33336025,2.3625476
N900_RS17845,VC_A0868,2.2051644,-0.9583434,1.8084801,-1.9339021,0.6650938,3.162462,-0.6689164,-1.0108838
N900_RS17850,pbpG,3.5986133,1.8480799,-2.5585396,-1.3186191,-0.6417911,0.5380371,0.6149577,2.7250633
N900_RS17855,norG,2.4042773,0.70837164,0.53300893,-2.5276477,0.68273175,2.329708,0.5534161,0.1055674
N900_RS17860,cytochrome bd oxidase subunit I,2.459862,1.6252044,-1.7606143,-1.1035974,-2.1028562,-0.29442993,-0.4443597,1.6477506
N900_RS17865,cydB_2,3.6164625,3.0377336,0.23908168,-1.8668759,-0.51217395,-0.7598495,-0.032764032,1.3926035
N900_RS17870,VC_A0874,-0.6661069,-0.17899191,0.89970326,-3.0769205,0.8648206,0.5808285,0.5113816,-0.48935077
N900_RS17875,dsdA,4.3075776,3.6874957,-1.7188095,0.08313128,-0.63924885,-2.7301497,0.45711413,0.5344606
N900_RS17880,dsdC,3.7688372,2.9069762,-2.481226,0.24700218,0.16198477,-3.0176878,0.737064,1.5110105
N900_RS17885,linear amide C-N hydrolase,4.045734,3.76358,-2.1128037,-0.76274097,0.22851953,-1.9770806,1.0855186,0.63071245
N900_RS17890,integrase,5.3706393,2.9607072,-2.0665464,-1.3826948,-1.1118672,-0.10735702,0.12119041,1.5280067
N900_RS17900,VC_A0880,0.6542365,2.0805902,-4.40897,-1.1598384,-0.46494132,-4.6888094,0.3204006,2.3294897
N900_RS17905,VC_A0881,1.7977488,2.2373714,-0.9429527,-2.517942,-0.07252262,-0.5744074,-0.4412809,0.3292517
N900_RS17910,VC_A0882,4.856117,3.6527343,-2.0698853,1.2715,0.06138183,-3.2644806,0.32279882,1.7690277
N900_RS17915,VC_A0883,3.6535149,2.706068,-1.2247101,-1.4662659,-0.69423175,-3.20123,-0.22266763,2.4565427
N900_RS17920,VC_A0884,4.117422,3.40781,-3.3563852,0.22897929,-1.187384,-1.288621,0.22420973,2.6696715
N900_RS17925,tdh,4.2396507,4.1654644,-1.4425316,-0.47778767,0.00055360794,-3.4455798,0.8625767,1.0762302
N900_RS17930,kbl,2.3066015,3.8564577,0.8616197,-1.7283281,-0.010830492,-0.5729145,0.70316887,1.7886648
N900_RS17945,LuxR family transcriptional regulator,4.418219,2.891209,0.7242439,-0.38376242,-0.4993297,-0.32655528,0.2495769,1.5037562
N900_RS17950,dmlR_6,2.515767,3.2058,-4.298237,-1.533264,-0.6560116,-3.9396691,0.3703809,2.6317508
N900_RS17955,yaeR_BLAST,4.7686243,3.2630186,-1.0243194,-1.0468717,-1.1208323,-2.538989,0.58222145,1.1591086
N900_RS17960,VC_A0891,4.662934,2.0534818,-2.1749327,0.092816554,-0.8558804,-0.03328961,0.825383,2.213326
N900_RS17965,VC_A0892,1.085396,2.602542,-0.286189,1.0928395,-0.33678827,2.2020433,0.55277485,0.9632513
N900_RS17970,VC_A0893,4.0358925,3.7210581,-3.4706762,0.28542763,-1.1946838,-2.0476558,0.45943907,1.9313426
N900_RS17975,ycdX,1.3547013,1.6657702,-2.707863,-1.5133948,-0.70768166,-1.930726,0.12366847,2.186361
N900_RS17980,metal-dependent phosphohydrolase,2.6715539,2.8931875,-1.0509065,-0.3182139,0.46387205,0.7671186,1.1028675,1.1925416
N900_RS17985,zwf,1.1379007,1.8393393,-1.5097833,-2.0489485,-0.51265633,0.4803538,0.74561954,1.6726075
N900_RS17990,pgl,5.4483266,3.5588083,-1.9679185,0.70339996,-1.2632418,-0.4833452,0.47428295,1.6529905
N900_RS17995,gnd,5.7286615,1.6568052,-0.6489875,-0.6326659,-0.07851084,0.686783,0.2813609,0.19269553
N900_RS18000,VC_A0899,1.9778697,0.19865346,-0.23715612,-0.49980053,0.7191051,1.8521918,0.10515397,-0.55584335
N900_RS18005,MBL fold metallo-hydrolase_3,5.895143,3.2834835,-1.5685115,0.12757432,-0.81955194,-1.9081608,0.082621135,1.8295115
N900_RS18010,VC_A0901,3.2001271,3.1349845,-1.1365939,-0.45805073,-0.6434083,-0.6987199,0.09936864,-0.21631688
N900_RS18015,VC_A0902,3.3680859,2.5464134,-1.4237093,-0.5255772,0.14229406,-0.2799063,-0.32054633,1.1862664
N900_RS18020,Pseudogene_N900_RS18020,4.129166,3.293827,-1.2463338,-0.5861506,-0.046062235,-2.438769,0.43965438,1.1168685
N900_RS18025,dsdX,5.155747,3.094162,-1.547524,0.2825569,-1.1061891,0.19295362,0.34998,0.65011317
N900_RS18030,cdar,1.7250745,2.4924893,-2.1212072,-0.43904212,0.15981698,-1.170992,1.028263,2.2706366
N900_RS18035,methyl-accepting chemotaxis protein_24,2.6027663,0.8976311,-2.8232524,-1.1588899,-0.13863549,-1.0608333,0.111934714,1.1206484
N900_RS18040,hutZ,2.7945235,1.5045803,2.2376225,0.38934982,0.2208429,-0.15333478,-0.07625079,-1.1746553
N900_RS18045,hutX,2.1382122,2.6370175,-1.7895923,-1.4688722,-0.6326152,-2.9803784,0.30954847,-0.14607394
N900_RS18050,chuw,2.3533683,3.1965861,-0.88714546,-0.74700296,-0.005377367,1.1848547,1.3751477,2.3814063
N900_RS18055,TonB_2,0.9386952,0.035016708,0.8432716,1.9841318,0.49860385,1.4602244,0.7523288,0.010934077
N900_RS18060,exbB1,3.3967311,3.217497,-1.2271469,0.88254076,-0.24782735,0.4593921,0.8880337,1.486563
N900_RS18065,exbD1,3.210674,4.288012,-3.5371637,-0.5537339,-1.05035,-2.3483932,1.2452147,1.9779217
N900_RS18070,hmuT,4.549452,1.290307,0.61729515,-0.9064138,-1.1933874,2.1643925,0.9419071,0.7553071
N900_RS18075,hmuU,4.0261507,2.033658,-2.6881127,0.40428934,0.40884784,-2.685996,1.4223121,2.6243353
N900_RS18080,hmuV,4.170623,2.5260222,-2.2305944,0.8425906,-1.26414,-0.23564517,-0.035435405,0.79943955
N900_RS18085,TetR/AcrR family transcriptional regulator_5,4.2423296,1.9099798,-0.20182118,0.12006963,-1.2190691,3.5175982,0.6919552,1.7784572
N900_RS18090,VC_A0919,2.6723118,-0.39991188,1.0812515,-1.9488217,-0.2204445,1.3015152,0.30324546,-0.77200943
N900_RS18095,VC_A0920,0.9799475,3.0097196,-1.6942018,-2.1069617,0.4160299,-0.7031462,1.2785687,1.4970499
N900_RS18105,araC_2,3.2117639,0.46893933,-1.5653338,-0.47702065,0.43137524,-0.26922762,1.1911819,1.2501165
N900_RS18110,mlp37,5.204738,3.2431135,-0.355227,-0.37731096,-0.1099499,-2.2679083,0.07347194,1.0899477
N900_RS18115,hmp_2,4.759327,3.2101934,-2.148496,-0.38522837,-0.8223803,-1.0743418,-0.21867219,1.5338032
N900_RS18120,pyrC,5.5215282,1.7942139,-0.18740731,-2.0069551,-0.14151365,-0.55906355,0.13987398,1.3488625
N900_RS18125,AraC family transcriptional regulator_4,1.5087978,1.8083513,0.95830405,-0.6653769,-0.83044124,0.8773049,-1.4955169,0.9342206
N900_RS18130,yhaI,3.5825636,3.3787756,-2.466186,-0.76476514,0.22849989,-3.9281282,1.3507911,3.6768408
N900_RS18135,VC_A0928,4.8343945,3.418166,-2.7593203,-1.0243653,-0.90826046,-0.14907673,0.13192478,1.8597772
N900_RS18140,rlmC,1.6062514,2.0920262,-0.064529605,0.3251168,-1.3484888,1.043915,-1.4778721,-0.25211337
N900_RS18145,yedI,3.7845633,2.7944386,-2.173089,0.31073728,-0.9569397,-2.1383934,-0.43155295,2.9763994
N900_RS18150,VC_A0931_BLAST,2.9158149,3.2097132,-1.9915906,0.010532849,-1.3198949,0.73429096,1.0423093,2.74867
N900_RS18155,cspV_3,3.8774147,1.3294303,-2.1902432,-0.50545275,-1.6655623,-0.68541455,-1.2749196,1.1260122
N900_RS18160,VC_A0935,2.2048407,1.413744,-2.4130683,0.6528832,-0.006534815,-2.8201244,0.5692222,0.70654976
N900_RS18165,M14 family metallocarboxypeptidase,5.2479324,3.6184762,-1.7055198,0.16402829,0.41073796,-1.10001,0.8070058,1.8974248
N900_RS18170,AraC family transcriptional regulator_6,2.499643,3.2471306,-3.294165,-1.0059707,-0.1050541,-1.7675867,0.41281822,2.1420171
N900_RS18175,eamA_8,5.180537,1.9126558,-0.82442844,-1.1731995,-0.82472324,1.0547595,-0.05068468,0.57546204
