Gene,Component,Gene_loading,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range,abs_loading,abs_rank
N900_RS00950,TensorComp1,0.872270387236558,cysQ,0.08073376333333333,-1.6257,2.6415,12h_SI1,12h,SI1,3h_SI3,3h,SI3,4.2672,0.872270387236558,3005.0
N900_RS00955,TensorComp1,2.8339817418385156,nudE,1.54856882,-0.51481,4.6003,6h_SI1,6h,SI1,6h_ce,6h,ce,5.11511,2.8339817418385156,2358.0
N900_RS00960,TensorComp1,2.987194755529828,nfua,-1.3659276666666662,-3.6879,0.95215,12h_ce,12h,ce,6h_SI1,6h,SI1,4.6400500000000005,2.987194755529828,2283.0
N900_RS00970,TensorComp1,2.162968301157709,bioH,-0.5623147283333334,-2.94,3.8849,12h_SI8,12h,SI8,6h_SI2,6h,SI2,6.8248999999999995,2.162968301157709,2628.0
N900_RS00975,TensorComp1,5.8010726597646665,N900_RS00975,0.98581255,-0.3205,4.1587,12h_st,12h,st,3h_SI3,3h,SI3,4.4792,5.8010726597646665,332.0
N900_RS00980,TensorComp1,5.604995643730124,yhgF,1.3155077999999998,-0.32711,4.873,3h_co,3h,co,3h_st,3h,st,5.2001100000000005,5.604995643730124,485.0
N900_RS00985,TensorComp1,4.995406835221522,greB,1.3064548999999999,0.031384,4.8293,3h_SI4,3h,SI4,3h_SI2,3h,SI2,4.797916,4.995406835221522,1022.0
N900_RS00990,TensorComp1,5.655812849717549,ompR,1.5554377499999998,-0.15497,4.418,1h_SI4,1h,SI4,3h_SI4,3h,SI4,4.57297,5.655812849717549,451.0
N900_RS00995,TensorComp1,5.850948445683222,envZ,1.1194395499999998,-0.43255,3.3601,6h_st,6h,st,3h_SI3,3h,SI3,3.79265,5.850948445683222,296.0
N900_RS01000,TensorComp1,4.948952854636907,xanP_BLAST,1.540607833333333,0.29104,4.2086,3h_st,3h,st,3h_SI2,3h,SI2,3.9175599999999995,4.948952854636907,1051.0
N900_RS01005,TensorComp1,5.012473919722215,recG,0.9813041833333335,-0.74057,4.7796,6h_SI2,6h,SI2,12h_SI2,12h,SI2,5.52017,5.012473919722215,1005.0
N900_RS01015,TensorComp1,0.4508775871931274,rpoZ,1.6308918333333335,-0.04551,5.209,3h_ce,3h,ce,3h_SI5,3h,SI5,5.25451,0.4508775871931274,3098.0
N900_RS01025,TensorComp1,4.187881310157904,yhhQ,1.2226435700000002,-0.51245,4.5734,6h_SI3,6h,SI3,1h_SI1,1h,SI1,5.085850000000001,4.187881310157904,1609.0
N900_RS01030,TensorComp1,6.151502449641433,actP,1.3509199833333332,-0.067191,3.7989,3h_ce,3h,ce,6h_st,6h,st,3.866091,6.151502449641433,116.0
N900_RS01035,TensorComp1,2.382222932780074,N900_RS01035,0.4485096366666666,-1.6395,3.4016,6h_SI3,6h,SI3,6h_SI4,6h,SI4,5.0411,2.382222932780074,2541.0
N900_RS01040,TensorComp1,5.657073539806104,nhaP2,1.139512368333333,-0.49865,3.465,6h_st,6h,st,6h_SI4,6h,SI4,3.96365,5.657073539806104,450.0
N900_RS01045,TensorComp1,2.0178000966224148,narL,1.3651410000000006,-1.2863,4.9004,1h_SI9,1h,SI9,3h_SI5,3h,SI5,6.1867,2.0178000966224148,2678.0
N900_RS01050,TensorComp1,3.4518194223676693,dsbd,0.6178930349999999,-1.6209,4.5477,24h_SI5,24h,SI5,3h_SI4,3h,SI4,6.1686,3.4518194223676693,2050.0
N900_RS01065,TensorComp1,5.084663259914661,dcuA,1.1497961333333333,-1.2017,5.2623,6h_SI5,6h,SI5,6h_SI3,6h,SI3,6.4639999999999995,5.084663259914661,948.0
N900_RS01070,TensorComp1,1.8191362164735168,aspA,-0.3583605450000001,-3.2603,2.2554,6h_co,6h,co,6h_SI1,6h,SI1,5.5157,1.8191362164735168,2732.0
N900_RS01075,TensorComp1,4.024106117376849,N900_RS01075,0.8340658133333334,-0.7754,3.6524,6h_SI1,6h,SI1,6h_st,6h,st,4.4278,4.024106117376849,1715.0
N900_RS01080,TensorComp1,2.8934611590921397,fxsA,1.4557199833333334,-0.64076,4.3479,1h_ce,1h,ce,3h_SI3,3h,SI3,4.98866,2.8934611590921397,2334.0
N900_RS01085,TensorComp1,3.7009261551511767,trmL,1.53203315,0.063819,4.7439,3h_SI5,3h,SI5,3h_SI2,3h,SI2,4.680081,3.7009261551511767,1923.0
N900_RS01090,TensorComp1,3.05217114001874,superoxide dismutase,0.7178741116666667,-0.77886,3.6767,12h_SI1,12h,SI1,1h_ce,1h,ce,4.45556,3.05217114001874,2251.0
N900_RS01095,TensorComp1,4.238278992350671,cpxA,0.2404347733333333,-1.3497,2.8731,6h_st,6h,st,1h_SI1,1h,SI1,4.222799999999999,4.238278992350671,1577.0
N900_RS01100,TensorComp1,1.2954377733694198,cpxR,0.2803164166666667,-1.7866,3.3916,12h_SI2,12h,SI2,3h_SI1,3h,SI1,5.1782,1.2954377733694198,2901.0
N900_RS01105,TensorComp1,5.853202643736209,cpxp,1.6984868333333332,0.20187,5.296,1h_SI8,1h,SI8,3h_st,3h,st,5.09413,5.853202643736209,295.0
N900_RS01110,TensorComp1,5.344199993985212,fieF,0.7046117333333334,-0.79582,3.121,3h_st,3h,st,3h_SI4,3h,SI4,3.91682,5.344199993985212,736.0
N900_RS01115,TensorComp1,4.634620180543774,pfkA,2.268976666666666,0.11509,10.534,12h_SI6,12h,SI6,12h_st,12h,st,10.41891,4.634620180543774,1313.0
N900_RS01120,TensorComp1,5.07022519723012,glpX,0.9094033816666666,-0.39211,4.2111,6h_st,6h,st,3h_st,3h,st,4.60321,5.07022519723012,962.0
N900_RS01125,TensorComp1,1.0762687456493008,zapB,-0.41199565,-2.2644,3.0583,6h_SI9,6h,SI9,3h_SI3,3h,SI3,5.3227,1.0762687456493008,2952.0
N900_RS01130,TensorComp1,4.674195802914045,metF,0.9449273566666668,-0.58923,5.5767,1h_st,1h,st,6h_st,6h,st,6.1659299999999995,4.674195802914045,1277.0
N900_RS01135,TensorComp1,6.076945007496617,metL,1.2615714999999998,-0.06249,3.2244,3h_ce,3h,ce,1h_ce,1h,ce,3.28689,6.076945007496617,152.0
N900_RS01140,TensorComp1,1.9361789991580325,metB,0.5978118666666667,-0.9966,3.5194,6h_SI2,6h,SI2,3h_st,3h,st,4.516,1.9361789991580325,2700.0
N900_RS01145,TensorComp1,2.5025145104031625,metJ,1.2044465833333333,-2.2597,6.1641,12h_SI8,12h,SI8,6h_SI4,6h,SI4,8.4238,2.5025145104031625,2493.0
N900_RS01150,TensorComp1,4.169984577190204,maeB,1.4276850666666665,-0.19026,5.0015,6h_SI1,6h,SI1,1h_ce,1h,ce,5.19176,4.169984577190204,1622.0
N900_RS01155,TensorComp1,5.916639600707643,rpmE,1.1410749000000002,-0.78876,3.3251,6h_SI9,6h,SI9,12h_st,12h,st,4.11386,5.916639600707643,245.0
N900_RS01165,TensorComp1,5.505026571351597,cytR,1.2062650966666666,-0.61034,4.0942,1h_SI9,1h,SI9,3h_SI9,3h,SI9,4.70454,5.505026571351597,583.0
N900_RS01175,TensorComp1,4.658561697783408,hslV,1.3820201166666666,-0.065906,4.9458,1h_SI7,1h,SI7,3h_SI3,3h,SI3,5.011706,4.658561697783408,1290.0
N900_RS01180,TensorComp1,-0.25796847343584633,hslU,0.4620350833333333,-1.1661,3.2565,6h_SI3,6h,SI3,3h_SI4,3h,SI4,4.4226,0.25796847343584633,3135.0
N900_RS01185,TensorComp1,5.151216117144036,menA,2.154915,-0.73883,5.2524,1h_SI5,1h,SI5,3h_st,3h,st,5.99123,5.151216117144036,895.0
N900_RS01190,TensorComp1,3.4781797868366158,rraA,1.1823383666666665,-0.34668,3.5693,6h_st,6h,st,3h_SI6,3h,SI6,3.9159800000000002,3.4781797868366158,2030.0
N900_RS01195,TensorComp1,3.729809430900211,norM_1,0.6347305333333334,-0.64557,3.7499,24h_SI3,24h,SI3,12h_SI1,12h,SI1,4.3954699999999995,3.729809430900211,1902.0
N900_RS01200,TensorComp1,5.4551448669093,tpiA,1.5451854000000003,-0.37273,3.5903,12h_ce,12h,ce,12h_st,12h,st,3.96303,5.4551448669093,624.0
N900_RS01205,TensorComp1,5.757231950989826,5-carboxymethyl-2-hydroxymuconate Delta-isomerase,0.9432351833333333,-0.30939,3.8912,1h_st,1h,st,3h_SI1,3h,SI1,4.20059,5.757231950989826,366.0
N900_RS01210,TensorComp1,4.1339942673194345,N900_RS01210,1.2921297166666668,-0.2177,5.089,6h_SI2,6h,SI2,3h_SI2,3h,SI2,5.3067,4.1339942673194345,1643.0
N900_RS01215,TensorComp1,5.9719897511759985,N900_RS01215,1.5249075,-0.67812,4.9795,1h_ce,1h,ce,3h_SI5,3h,SI5,5.65762,5.9719897511759985,207.0
N900_RS01220,TensorComp1,2.6495397503079277,transcriptional regulator_1,1.3818629166666667,-0.27229,5.7235,3h_SI9,3h,SI9,3h_st,3h,st,5.9957899999999995,2.6495397503079277,2427.0
N900_RS01235,TensorComp1,4.26378893455856,N900_RS01235,0.6819741,-0.69568,4.122,12h_st,12h,st,3h_SI1,3h,SI1,4.81768,4.26378893455856,1563.0
N900_RS01240,TensorComp1,2.444634517772965,epmB,0.4452101,-2.6499,3.3108,6h_SI7,6h,SI7,1h_co,1h,co,5.9607,2.444634517772965,2509.0
N900_RS01245,TensorComp1,1.9664625462116174,efp,-0.27422691666666665,-2.8885,3.1408,6h_SI7,6h,SI7,3h_SI9,3h,SI9,6.0293,1.9664625462116174,2692.0
N900_RS01250,TensorComp1,0.4709714231363982,frdD,1.46398275,-0.63528,5.7864,1h_SI5,1h,SI5,3h_SI1,3h,SI1,6.42168,0.4709714231363982,3093.0
N900_RS01255,TensorComp1,0.6724923540706694,frdC,1.4661603333333335,-0.48517,4.017,1h_SI3,1h,SI3,6h_ce,6h,ce,4.5021700000000004,0.6724923540706694,3061.0
N900_RS01260,TensorComp1,2.888211097814189,frdB,1.9510957833333333,-1.3096,4.5376,1h_SI5,1h,SI5,3h_SI7,3h,SI7,5.847200000000001,2.888211097814189,2336.0
N900_RS01265,TensorComp1,2.2866063732676154,frdA,1.546157416666667,-0.69802,4.5877,1h_SI5,1h,SI5,3h_SI4,3h,SI4,5.2857199999999995,2.2866063732676154,2577.0
N900_RS01270,TensorComp1,2.484705462868408,epmA,-0.8947543666666667,-3.5814,1.5267,12h_SI8,12h,SI8,3h_SI9,3h,SI9,5.1081,2.484705462868408,2498.0
N900_RS01275,TensorComp1,1.5139699186314282,yibN,-0.10389638333333337,-2.6806,4.391,24h_SI5,24h,SI5,6h_ce,6h,ce,7.0716,1.5139699186314282,2839.0
N900_RS01280,TensorComp1,2.08565592521586,secB,-0.13036073833333334,-1.5787,3.3881,6h_SI4,6h,SI4,6h_SI3,6h,SI3,4.9668,2.08565592521586,2656.0
N900_RS01285,TensorComp1,5.954840127832021,gpsA,0.8306441166666667,-1.063,3.039,12h_SI7,12h,SI7,12h_st,12h,st,4.102,5.954840127832021,219.0
N900_RS01290,TensorComp1,5.721009455152012,cysE,1.9786214666666666,-0.060292,6.2797,6h_SI9,6h,SI9,12h_SI1,12h,SI1,6.339992,5.721009455152012,395.0
N900_RS01295,TensorComp1,3.3163180934810144,PadR family transcriptional regulator,-1.0386439,-4.3031,4.736,12h_SI7,12h,SI7,6h_st,6h,st,9.0391,3.3163180934810144,2111.0
N900_RS01300,TensorComp1,5.221906789937878,ppc,1.1711993333333335,-0.36707,4.2879,3h_SI3,3h,SI3,3h_st,3h,st,4.65497,5.221906789937878,829.0
N900_RS01305,TensorComp1,6.139700609640328,argE,1.6609314499999999,0.056167,5.2321,24h_SI9,24h,SI9,1h_SI1,1h,SI1,5.175933,6.139700609640328,121.0
N900_RS01310,TensorComp1,5.584155368141533,argC,0.7060048716666666,-0.93551,3.0984,3h_st,3h,st,6h_SI3,6h,SI3,4.03391,5.584155368141533,512.0
N900_RS01315,TensorComp1,5.201033290006383,argB,1.4612119833333337,-0.018999,5.2771,6h_st,6h,st,3h_SI1,3h,SI1,5.296099,5.201033290006383,849.0
N900_RS01320,TensorComp1,3.0228427618198235,argG,-0.29624398333333335,-2.1968,3.8365,12h_SI1,12h,SI1,6h_ce,6h,ce,6.0333000000000006,3.0228427618198235,2269.0
N900_RS01325,TensorComp1,1.6435551127789516,argH,0.16767774833333335,-1.637,6.1234,24h_SI1,24h,SI1,3h_SI1,3h,SI1,7.760400000000001,1.6435551127789516,2795.0
N900_RS01330,TensorComp1,1.0708171602074938,N900_RS01330,0.6613357058333332,-1.4016,3.192,12h_SI8,12h,SI8,1h_co,1h,co,4.5936,1.0708171602074938,2953.0
N900_RS01335,TensorComp1,5.66782713981306,lpd,1.1815606333333335,-0.11837,4.3782,1h_SI5,1h,SI5,6h_SI2,6h,SI2,4.496569999999999,5.66782713981306,437.0
N900_RS01340,TensorComp1,5.232467537224143,glutathione peroxidase,1.0858882633333335,-0.40625,4.3226,6h_st,6h,st,3h_SI5,3h,SI5,4.72885,5.232467537224143,819.0
N900_RS01345,TensorComp1,4.599759180136454,oxyR,1.9078638333333335,0.25175,4.7487,3h_SI1,3h,SI1,3h_SI2,3h,SI2,4.49695,4.599759180136454,1336.0
N900_RS01355,TensorComp1,5.564383476457134,pilM,1.5490316016666668,-0.097333,4.7508,6h_ce,6h,ce,3h_st,3h,st,4.848133,5.564383476457134,532.0
N900_RS01360,TensorComp1,6.542430120260881,pilus assembly protein PilN,1.1552278166666663,-0.41744,3.5303,1h_st,1h,st,6h_SI2,6h,SI2,3.94774,6.542430120260881,18.0
N900_RS01370,TensorComp1,4.019079400745713,PilP,1.2034335666666667,-0.52898,5.2909,6h_SI2,6h,SI2,3h_SI5,3h,SI5,5.8198799999999995,4.019079400745713,1717.0
N900_RS01375,TensorComp1,3.776954442800951,fimbrial assembly protein,0.6893013833333335,-0.6847,3.9846,24h_st,24h,st,6h_SI3,6h,SI3,4.6693,3.776954442800951,1881.0
N900_RS01380,TensorComp1,4.525315767263215,aroK,-0.6449199316666665,-3.2323,1.9277,12h_SI7,12h,SI7,1h_co,1h,co,5.16,4.525315767263215,1387.0
N900_RS01385,TensorComp1,3.3793988609287857,aroB,-0.1931404333333333,-1.8431,3.6411,24h_SI8,24h,SI8,3h_SI2,3h,SI2,5.4841999999999995,3.3793988609287857,2091.0
N900_RS01390,TensorComp1,3.154629523602868,damX_1,0.6265573398333334,-0.64991,3.6435,6h_SI5,6h,SI5,1h_SI1,1h,SI1,4.29341,3.154629523602868,2209.0
N900_RS01400,TensorComp1,5.43931738577408,ribulose-phosphate 3-epimerase,-0.11540333333333334,-2.2683,1.8892,12h_SI7,12h,SI7,6h_st,6h,st,4.1575,5.43931738577408,637.0
N900_RS01405,TensorComp1,5.565267485604631,gph,0.8096558,-0.85937,3.4672,12h_st,12h,st,6h_SI1,6h,SI1,4.32657,5.565267485604631,530.0
N900_RS01415,TensorComp1,5.014124084168381,ABC transporter substrate-binding protein_8,0.6515329,-0.98091,3.2782,3h_SI1,3h,SI1,6h_ce,6h,ce,4.25911,5.014124084168381,1004.0
N900_RS01420,TensorComp1,5.676005866350543,xds_1,1.4499489833333332,-0.095118,4.6483,12h_st,12h,st,3h_SI1,3h,SI1,4.743418,5.676005866350543,429.0
N900_RS01425,TensorComp1,2.332095743176945,rimO,-0.1429793083333334,-1.6929,2.9461,6h_SI2,6h,SI2,6h_SI1,6h,SI1,4.639,2.332095743176945,2557.0
N900_RS01430,TensorComp1,3.132069533685038,trpG_1,0.8003583166666667,-0.49309,3.3509,6h_st,6h,st,3h_SI3,3h,SI3,3.8439900000000002,3.132069533685038,2217.0
N900_RS01435,TensorComp1,3.7219660682119606,aruC,0.4680254133333333,-1.8054,3.8989,6h_SI3,6h,SI3,3h_SI1,3h,SI1,5.7043,3.7219660682119606,1907.0
N900_RS01440,TensorComp1,6.007266525792502,astA,1.3540975966666668,-0.0155,3.6926,1h_SI8,1h,SI8,3h_st,3h,st,3.7081,6.007266525792502,183.0
N900_RS01445,TensorComp1,5.605849459219264,astD,0.6391946166666665,-0.90441,3.2763,3h_SI8,3h,SI8,6h_ce,6h,ce,4.18071,5.605849459219264,481.0
N900_RS01450,TensorComp1,2.965528333819196,N900_RS01450,0.2730950993333333,-1.0232,3.4661,6h_ce,6h,ce,24h_SI1,24h,SI1,4.4893,2.965528333819196,2293.0
N900_RS01455,TensorComp1,5.341898364580037,crp,2.0031703333333333,-0.060826,4.0342,12h_SI7,12h,SI7,12h_st,12h,st,4.095026,5.341898364580037,739.0
N900_RS01460,TensorComp1,4.495433227204647,cfxP,0.4226522921666666,-0.85141,4.3948,12h_co,12h,co,3h_SI5,3h,SI5,5.24621,4.495433227204647,1410.0
N900_RS01465,TensorComp1,0.8514256391449819,VC_2612_BLAST,1.404655783333333,-0.44854,5.4891,1h_ce,1h,ce,1h_st,1h,st,5.93764,0.8514256391449819,3011.0
N900_RS01470,TensorComp1,2.670525494152699,hydrolase,-0.142223,-1.5155,2.7689,24h_st,24h,st,3h_SI3,3h,SI3,4.2844,2.670525494152699,2421.0
N900_RS01475,TensorComp1,1.9499599525398281,N900_RS01475,0.205147665,-1.6491,3.5838,3h_SI8,3h,SI8,1h_st,1h,st,5.2329,1.9499599525398281,2696.0
N900_RS01480,TensorComp1,3.9951883148486846,yheS,1.0682956833333335,-0.69079,4.6208,6h_SI7,6h,SI7,12h_SI2,12h,SI2,5.31159,3.9951883148486846,1739.0
N900_RS01485,TensorComp1,6.250687595435848,kefG,1.690265,-0.37017,4.6892,1h_ce,1h,ce,6h_SI4,6h,SI4,5.0593699999999995,6.250687595435848,71.0
N900_RS01490,TensorComp1,2.388624914583018,kefB,0.38382953966666666,-1.0072,3.742,3h_SI2,3h,SI2,1h_ce,1h,ce,4.7492,2.388624914583018,2540.0
N900_RS01495,TensorComp1,3.6538091579620393,metal-binding protein,0.9276407550000001,-2.0213,4.1724,6h_SI6,6h,SI6,12h_SI2,12h,SI2,6.1937,3.6538091579620393,1946.0
N900_RS01500,TensorComp1,2.8213598612158184,slyD,1.5740337166666665,-0.57385,5.563,1h_SI2,1h,SI2,1h_st,1h,st,6.13685,2.8213598612158184,2364.0
N900_RS01505,TensorComp1,5.8881065225104186,iaaA,0.9606517411666666,-0.39422,4.0355,3h_SI9,3h,SI9,3h_st,3h,st,4.42972,5.8881065225104186,267.0
N900_RS01515,TensorComp1,0.08229150294820498,motX_BLAST,-1.1445433166666668,-3.4328,2.4798,24h_SI1,24h,SI1,3h_SI7,3h,SI7,5.912599999999999,0.08229150294820498,3175.0
N900_RS01520,TensorComp1,5.381385293929387,N900_RS01520,1.2998625183333332,-0.084017,3.9514,3h_st,3h,st,12h_SI1,12h,SI1,4.035417,5.381385293929387,698.0
N900_RS01525,TensorComp1,5.537128558684467,rnr,1.1761258999999997,-0.88717,5.649,1h_SI7,1h,SI7,3h_SI5,3h,SI5,6.53617,5.537128558684467,552.0
N900_RS01530,TensorComp1,0.1593351813087023,rlmB,0.39274771666666664,-2.1073,5.1136,24h_st,24h,st,3h_SI3,3h,SI3,7.2209,0.1593351813087023,3156.0
N900_RS01675,TensorComp1,2.179049233320555,N900_RS01675,0.5745979616666667,-1.1414,4.2335,6h_SI1,6h,SI1,6h_st,6h,st,5.3749,2.179049233320555,2623.0
N900_RS01680,TensorComp1,1.5894005676400649,fklB,0.3204985916666666,-1.7713,3.0453,6h_SI1,6h,SI1,3h_SI3,3h,SI3,4.8166,1.5894005676400649,2814.0
N900_RS01685,TensorComp1,2.2124925215560927,LysM,0.5728361166666667,-1.5682,3.3574,6h_SI1,6h,SI1,3h_SI3,3h,SI3,4.9256,2.2124925215560927,2607.0
N900_RS01690,TensorComp1,0.7294000134892138,eamA_6,0.1730033466666667,-1.6463,2.727,6h_SI2,6h,SI2,3h_SI3,3h,SI3,4.3733,0.7294000134892138,3045.0
N900_RS01695,TensorComp1,4.148106864255198,elaA,1.659048833333333,-0.22072,4.8627,3h_SI2,3h,SI2,6h_ce,6h,ce,5.08342,4.148106864255198,1635.0
N900_RS01700,TensorComp1,3.1953546948318072,dbpA,0.3822100499999999,-1.1716,3.6947,6h_st,6h,st,6h_ce,6h,ce,4.8663,3.1953546948318072,2185.0
N900_RS01705,TensorComp1,2.5000170073204147,Crp/Fnr family transcriptional regulator_1,-0.24528708300000002,-1.8673,2.8387,12h_SI1,12h,SI1,3h_SI2,3h,SI2,4.7059999999999995,2.5000170073204147,2496.0
N900_RS01710,TensorComp1,4.951910084993524,cpdB,0.8495862500000001,-0.86833,4.8285,6h_SI3,6h,SI3,12h_SI1,12h,SI1,5.69683,4.951910084993524,1047.0
N900_RS01715,TensorComp1,5.198375049292158,cobA,0.93742956,-1.1059,4.125,3h_ce,3h,ce,6h_SI3,6h,SI3,5.2309,5.198375049292158,850.0
N900_RS01720,TensorComp1,0.9335621135689058,cysD,0.9076814383333335,-0.74315,4.4163,6h_SI1,6h,SI1,6h_st,6h,st,5.15945,0.9335621135689058,2988.0
N900_RS01725,TensorComp1,5.9623277986558385,cysN,1.5308276666666667,-0.024636,4.246,3h_SI4,3h,SI4,6h_SI1,6h,SI1,4.2706360000000005,5.9623277986558385,215.0
N900_RS01730,TensorComp1,0.09741270012353674,cysC,0.18312529499999994,-1.9734,3.2996,6h_SI3,6h,SI3,3h_SI2,3h,SI2,5.273,0.09741270012353674,3172.0
N900_RS01735,TensorComp1,3.697534339314159,N900_RS01735,1.3290745333333334,-0.40895,5.3761,1h_co,1h,co,12h_SI1,12h,SI1,5.78505,3.697534339314159,1926.0
N900_RS01740,TensorComp1,-2.064298609130681,N900_RS01740,-0.12270337666666667,-1.6046,2.5168,12h_SI2,12h,SI2,24h_SI2,24h,SI2,4.1213999999999995,2.064298609130681,2665.0
N900_RS01745,TensorComp1,4.137193813239929,ABC transporter permease_2,1.6455948333333337,-0.26204,5.1766,12h_SI3,12h,SI3,3h_SI1,3h,SI1,5.4386399999999995,4.137193813239929,1640.0
N900_RS01750,TensorComp1,2.9195595851177267,yknY_1,1.3082669249999996,-0.3633,4.4329,12h_SI2,12h,SI2,6h_SI2,6h,SI2,4.7962,2.9195595851177267,2321.0
N900_RS01755,TensorComp1,0.8147366377532202,N900_RS01755,1.1477850333333335,-1.2466,5.2535,3h_SI6,3h,SI6,6h_SI2,6h,SI2,6.5001,0.8147366377532202,3020.0
N900_RS01760,TensorComp1,3.443482773239491,N900_RS01760,1.2136865099999998,-1.0402,4.1842,6h_SI2,6h,SI2,3h_SI3,3h,SI3,5.224399999999999,3.443482773239491,2056.0
N900_RS01765,TensorComp1,2.742080278756676,ytfj,0.5881292899999998,-0.62353,3.5889,3h_co,3h,co,6h_ce,6h,ce,4.21243,2.742080278756676,2396.0
N900_RS01770,TensorComp1,1.6370270481985236,msrA,0.9963558616666666,-0.73513,4.4062,12h_SI1,12h,SI1,3h_st,3h,st,5.14133,1.6370270481985236,2797.0
N900_RS01775,TensorComp1,1.7725878090370217,outer membrane protein assembly factor,-0.16344024166666665,-1.7044,3.2661,6h_SI2,6h,SI2,6h_SI4,6h,SI4,4.9704999999999995,1.7725878090370217,2740.0
N900_RS01780,TensorComp1,1.5839599710573922,tamb,0.0008717000000000086,-1.6244,2.611,6h_SI2,6h,SI2,3h_SI3,3h,SI3,4.2354,1.5839599710573922,2815.0
N900_RS01785,TensorComp1,5.72439035503476,ytfP,1.279173,-0.61645,4.9111,12h_st,12h,st,3h_SI1,3h,SI1,5.527550000000001,5.72439035503476,394.0
N900_RS01795,TensorComp1,1.3559488397123896,fbp,0.7153675499999999,-1.0405,4.9842,1h_SI3,1h,SI3,6h_st,6h,st,6.0247,1.3559488397123896,2881.0
N900_RS01800,TensorComp1,1.21959222305733,N900_RS01800,1.1475936666666666,-1.102,5.005,6h_ce,6h,ce,12h_SI2,12h,SI2,6.107,1.21959222305733,2918.0
N900_RS01805,TensorComp1,2.592725714121142,mpl,0.5697061999999999,-0.79351,3.3147,12h_SI8,12h,SI8,12h_SI1,12h,SI1,4.108210000000001,2.592725714121142,2453.0
N900_RS01815,TensorComp1,4.49352885621275,thiB,0.2382867166666666,-1.4292,4.6277,3h_SI4,3h,SI4,3h_st,3h,st,6.0569,4.49352885621275,1414.0
N900_RS01820,TensorComp1,6.381840364836395,thiP,0.40782968666666675,-1.1774,3.6386,3h_ce,3h,ce,12h_SI2,12h,SI2,4.816,6.381840364836395,45.0
N900_RS01825,TensorComp1,3.461596845038048,thiQ,0.07086765,-1.6095,4.3423,6h_SI6,6h,SI6,6h_st,6h,st,5.9517999999999995,3.461596845038048,2043.0
N900_RS01830,TensorComp1,4.178403714396146,darP,1.1473737,-1.5726,7.2863,6h_SI6,6h,SI6,12h_SI3,12h,SI3,8.8589,4.178403714396146,1618.0
N900_RS01835,TensorComp1,3.9284891927640686,pmbA,1.4174213883333335,-0.17424,5.1283,3h_SI4,3h,SI4,6h_ce,6h,ce,5.3025400000000005,3.9284891927640686,1784.0
N900_RS01840,TensorComp1,5.448567565843793,mgtE_1,2.059952,0.52181,5.6155,3h_SI5,3h,SI5,6h_st,6h,st,5.09369,5.448567565843793,629.0
N900_RS01845,TensorComp1,5.779172068919091,ptsO,1.2661607356666666,-0.36098,5.179,1h_SI5,1h,SI5,1h_st,1h,st,5.53998,5.779172068919091,346.0
N900_RS01850,TensorComp1,3.4841044091424034,rapZ,1.0061030050000002,-0.9278,5.1428,3h_ce,3h,ce,3h_SI1,3h,SI1,6.070600000000001,3.4841044091424034,2026.0
N900_RS01855,TensorComp1,3.70307921736253,ptsN,1.7225652000000002,-0.22748,6.7157,1h_SI9,1h,SI9,3h_SI3,3h,SI3,6.94318,3.70307921736253,1918.0
N900_RS01860,TensorComp1,5.7451363333445915,hpf,0.93839135,-1.1183,4.0473,3h_SI9,3h,SI9,3h_SI5,3h,SI5,5.1655999999999995,5.7451363333445915,379.0
N900_RS01865,TensorComp1,1.692420582069633,rpoN,-1.1769380166666665,-4.423,2.6889,12h_SI8,12h,SI8,1h_co,1h,co,7.1119,1.692420582069633,2779.0
N900_RS01885,TensorComp1,3.301263984569636,kdsC,-0.13604569999999996,-1.6525,4.1551,3h_ce,3h,ce,6h_st,6h,st,5.8076,3.301263984569636,2121.0
N900_RS01895,TensorComp1,2.6984777816811714,calcium/sodium antiporter,0.15401554966666667,-2.1356,3.1319,6h_SI1,6h,SI1,3h_SI1,3h,SI1,5.2675,2.6984777816811714,2412.0
N900_RS01900,TensorComp1,3.0789220806249267,N900_RS01900,0.24226955000000003,-1.1003,4.18,6h_SI3,6h,SI3,3h_SI1,3h,SI1,5.2802999999999995,3.0789220806249267,2241.0
N900_RS01905,TensorComp1,0.7130253165266542,mlaF,1.3809361333333332,-0.067528,4.254,1h_SI5,1h,SI5,12h_SI2,12h,SI2,4.321528,0.7130253165266542,3048.0
N900_RS01910,TensorComp1,3.1539102392392864,mlaE,1.182384416666667,-2.5822,5.7088,1h_SI4,1h,SI4,12h_SI3,12h,SI3,8.291,3.1539102392392864,2210.0
N900_RS01915,TensorComp1,3.0005891410226355,mlaD,1.4501510999999998,-0.70372,4.4196,1h_SI2,1h,SI2,6h_SI2,6h,SI2,5.12332,3.0005891410226355,2278.0
N900_RS01920,TensorComp1,5.011469693426312,mlaC,1.1013689166666665,-1.3332,4.6713,1h_SI2,1h,SI2,6h_SI1,6h,SI1,6.004499999999999,5.011469693426312,1007.0
N900_RS01925,TensorComp1,2.9773045517854,"anti-sigma B factor antagonist, putative",1.1570719833333334,-1.6651,4.988,1h_SI2,1h,SI2,6h_ce,6h,ce,6.6531,2.9773045517854,2289.0
