Gene,PCA_MSE,CP_MSE,VAE_MSE,CPVAE_MSE,Best_non_CPVAE_MSE,Best_non_CPVAE_model,CPVAE_advantage_vs_best_other,CPVAE_advantage_vs_PCA,CPVAE_advantage_vs_CP,CPVAE_advantage_vs_VAE,CPVAE_rank_used,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range,Gene_label
N900_RS11845,0.3272591236417303,0.35946184125223335,0.6955112163876203,0.28167548422351957,0.3272591236417303,PCA,0.04558363941821075,0.04558363941821075,0.07778635702871378,0.4138357321641007,10,yqaA,0.9750936166666666,-0.66597,4.653,6h_SI1,6h,SI1,3h_SI3,3h,SI3,5.318969999999999,yqaA
N900_RS11850,0.12346433772945636,0.12637638879141638,0.23993568668301352,0.13350478452941783,0.12346433772945636,PCA,-0.010040446799961467,-0.010040446799961467,-0.007128395738001447,0.10643090215359569,10,qorA,0.8281166333333333,-0.76929,3.9372,6h_SI9,6h,SI9,1h_SI1,1h,SI1,4.70649,qorA
N900_RS11855,0.18492782791011042,0.17140170521991818,0.403370743157225,0.1251112534576673,0.17140170521991818,CP,0.046290451762250884,0.05981657445244312,0.046290451762250884,0.2782594896995577,10,gcdB,0.8656984216666668,-0.72505,4.5453,1h_ce,1h,ce,3h_SI2,3h,SI2,5.2703500000000005,gcdB
N900_RS11860,0.3240153035883403,0.27729112473795037,0.587548098343049,0.33691902653284717,0.27729112473795037,CP,-0.0596279017948968,-0.012903722944506868,-0.0596279017948968,0.25062907181020183,10,oadA_2,0.8026132004999998,-0.71938,4.3263,12h_SI8,12h,SI8,12h_SI3,12h,SI3,5.04568,oadA_2
N900_RS11865,0.3716003309147193,0.3131084244121849,0.6108285929537198,0.5467393054044798,0.3131084244121849,CP,-0.2336308809922949,-0.1751389744897605,-0.2336308809922949,0.06408928754924004,10,oadG_2,-0.5637307500000001,-3.0349,5.9671,6h_co,6h,co,3h_SI3,3h,SI3,9.002,oadG_2
N900_RS11870,0.5006656814359013,0.6130701484806982,0.7744110272989695,0.4705967414728394,0.5006656814359013,PCA,0.03006893996306187,0.03006893996306187,0.14247340700785877,0.30381428582613007,10,N900_RS11870,1.4324745166666668,-0.030792,5.8391,1h_SI3,1h,SI3,3h_SI1,3h,SI1,5.869892,N900_RS11870
N900_RS11915,0.11287173183671463,0.1703234816170056,0.14178713555871483,0.0391629536740578,0.11287173183671463,PCA,0.07370877816265684,0.07370877816265684,0.1311605279429478,0.10262418188465702,10,csrA,1.956721738333333,-0.0069357,4.0951,12h_SI7,12h,SI7,12h_st,12h,st,4.1020357,csrA
N900_RS11920,0.2619382983805225,0.31216004082385157,0.33493948173009264,0.2541902149819634,0.2619382983805225,PCA,0.007748083398559091,0.007748083398559091,0.057969825841888145,0.08074926674812921,10,aspartate kinase,-1.4220750666666668,-3.7267,1.6337,12h_SI7,12h,SI7,24h_SI3,24h,SI3,5.3604,aspartate kinase
N900_RS11930,0.35294440932273363,0.3460947689178668,0.6861025204756357,0.36370949354233495,0.3460947689178668,CP,-0.01761472462446817,-0.010765084219601317,-0.01761472462446817,0.32239302693330074,10,recX,0.15693010666666668,-1.5016,3.2047,3h_SI1,3h,SI1,1h_st,1h,st,4.7063,recX
N900_RS11940,0.3308526005591983,0.30420927397143527,0.5862524663723394,0.2042524291893798,0.30420927397143527,CP,0.09995684478205547,0.1266001713698185,0.09995684478205547,0.3820000371829596,10,pncC,1.0401374295,-0.5807,4.2121,6h_st,6h,st,1h_SI1,1h,SI1,4.792800000000001,pncC
N900_RS11945,0.5715682516308298,0.7675019140628183,0.927967950747449,0.6711273883672206,0.5715682516308298,PCA,-0.09955913673639083,-0.09955913673639083,0.09637452569559768,0.25684056238022834,10,cysA,0.027563633333333348,-2.9321,3.6994,3h_SI7,3h,SI7,24h_SI1,24h,SI1,6.6315,cysA
N900_RS11950,0.3669991803154301,0.4029940532191728,0.4819564468363703,0.3601275062459035,0.3669991803154301,PCA,0.006871674069526601,0.006871674069526601,0.042866546973269304,0.12182894059046678,10,cysW,0.6169745999999999,-1.1588,3.6159,24h_st,24h,st,3h_SI5,3h,SI5,4.7747,cysW
N900_RS11955,0.1647512796918656,0.19944727437314055,0.27533217355208284,0.188758556246895,0.1647512796918656,PCA,-0.024007276555029405,-0.024007276555029405,0.010688718126245556,0.08657361730518784,10,cysT,1.2042910166666665,-0.78788,3.8831,1h_SI8,1h,SI8,3h_SI4,3h,SI4,4.67098,cysT
N900_RS11960,0.24456150360704368,0.26453963148603216,0.41064298623335777,0.16053792909617137,0.24456150360704368,PCA,0.0840235745108723,0.0840235745108723,0.10400170238986078,0.2501050571371864,10,cysP,1.090019283333333,-0.80178,4.1512,1h_SI9,1h,SI9,12h_SI1,12h,SI1,4.95298,cysP
N900_RS11965,0.22282730747057597,0.25161131705409223,0.39280346275750383,0.18995642057733284,0.22282730747057597,PCA,0.032870886893243134,0.032870886893243134,0.0616548964767594,0.202847042180171,10,cysM,1.3077583333333331,-0.2429,4.0691,6h_st,6h,st,3h_SI2,3h,SI2,4.311999999999999,cysM
N900_RS11970,0.28595335701212204,0.37983166140306607,0.6420617773921203,0.35334655739044946,0.28595335701212204,PCA,-0.06739320037832741,-0.06739320037832741,0.02648510401261661,0.2887152200016709,10,mutS,0.27195773333333334,-1.1665,4.0083,6h_SI4,6h,SI4,6h_SI1,6h,SI1,5.1748,mutS
N900_RS11975,0.3712018115139364,0.36455153702727744,0.5932449130078868,0.37901542728664456,0.36455153702727744,CP,-0.014463890259367118,-0.007813615772708171,-0.014463890259367118,0.21422948572124229,10,rpoS,0.007977199536666665,8.9212e-06,0.074347,6h_SI7,6h,SI7,12h_SI2,12h,SI2,0.0743380788,rpoS
N900_RS11980,0.2116838657205001,0.24796093642447783,0.3619415581005617,0.15651306350238098,0.2116838657205001,PCA,0.055170802218119125,0.055170802218119125,0.09144787292209686,0.20542849459818074,10,nlpD,0.054612666666666684,-2.3101,3.1143,6h_co,6h,co,6h_SI2,6h,SI2,5.4244,nlpD
N900_RS11985,0.4919907488096271,0.5166442328126797,0.6189060336543828,0.5473936330476948,0.4919907488096271,PCA,-0.05540288423806772,-0.05540288423806772,-0.030749400235015156,0.07151240060668795,10,pcm,1.1428209216666663,-0.36892,5.0451,1h_SI8,1h,SI8,12h_SI1,12h,SI1,5.41402,pcm
N900_RS11990,0.4607528379935896,0.40592645068816474,0.6156471225105753,0.350542540051071,0.40592645068816474,CP,0.05538391063709375,0.11021029794251863,0.05538391063709375,0.2651045824595043,10,SurE,1.1178273833333336,-0.48004,4.2969,6h_SI2,6h,SI2,3h_SI5,3h,SI5,4.77694,SurE
N900_RS11995,0.2178530571203998,0.2918133454598036,0.3807474382228053,0.23444613636655234,0.2178530571203998,PCA,-0.016593079246152553,-0.016593079246152553,0.05736720909325124,0.14630130185625298,10,truD,1.164935333333333,-0.26635,5.0866,3h_SI4,3h,SI4,12h_SI1,12h,SI1,5.35295,truD
N900_RS12015,0.18501825521917173,0.20223886186845433,0.3191443308247678,0.20270148962822543,0.18501825521917173,PCA,-0.0176832344090537,-0.0176832344090537,-0.0004626277597711004,0.11644284119654236,10,uppP,1.5813912833333332,-0.24729,5.3994,1h_SI5,1h,SI5,3h_st,3h,st,5.6466899999999995,uppP
N900_RS12020,0.2780152628735178,0.29178760786961633,0.6334089586878124,0.2786635876593648,0.2780152628735178,PCA,-0.0006483247858469765,-0.0006483247858469765,0.013124020210251552,0.35474537102844766,10,folK_1,1.362576411666667,-0.4071,5.3709,24h_SI3,24h,SI3,3h_st,3h,st,5.778,folK_1
N900_RS12030,0.2072658692707027,0.2811208811823658,0.5387938125797697,0.28657634644000607,0.2072658692707027,PCA,-0.07931047716930337,-0.07931047716930337,-0.005455465257640291,0.2522174661397636,10,plsY,0.6914786216666667,-0.44504,4.1084,3h_SI2,3h,SI2,6h_SI2,6h,SI2,4.553439999999999,plsY
N900_RS12035,0.5625259321521461,0.6091161993163242,0.7243763564035413,0.49682481559905983,0.5625259321521461,PCA,0.06570111655308625,0.06570111655308625,0.11229138371726438,0.22755154080448142,10,catD,0.38159421666666665,-1.7352,4.0573,3h_SI6,3h,SI6,12h_st,12h,st,5.7924999999999995,catD
N900_RS12070,0.3090556320968196,0.3418061374301373,0.6258740099903035,0.28691627012855453,0.3090556320968196,PCA,0.022139361968265048,0.022139361968265048,0.054889867301582795,0.338957739861749,10,intA_4,0.24608109999999994,-2.2371,3.379,6h_SI3,6h,SI3,3h_SI1,3h,SI1,5.616099999999999,intA_4
N900_RS12080,0.22397696133511646,0.3161727307797732,0.47340104602538047,0.17210954921934413,0.22397696133511646,PCA,0.05186741211577234,0.05186741211577234,0.14406318156042908,0.30129149680603634,10,pctB_2,1.1769728666666668,-0.6379,4.0597,1h_co,1h,co,3h_SI3,3h,SI3,4.6976,pctB_2
N900_RS12085,0.5663680945375522,0.478917648274177,0.9142490223163632,0.5337401534801498,0.478917648274177,CP,-0.054822505205972816,0.03262794105740241,-0.054822505205972816,0.3805088688362134,10,AraC family transcriptional regulator_2,-0.2663631473333333,-3.6079,3.9562,6h_co,6h,co,3h_SI1,3h,SI1,7.5641,AraC family transcriptional regulator_2
N900_RS12100,0.30677191286595434,0.35456490399689694,0.5784792215551916,0.29467383975289285,0.30677191286595434,PCA,0.012098073113061492,0.012098073113061492,0.05989106424400409,0.28380538180229875,10,N900_RS12100,0.4585875716666667,-2.2633,3.3344,6h_SI3,6h,SI3,3h_SI2,3h,SI2,5.5977,N900_RS12100
N900_RS12105,0.4114742393504486,0.3720316987024305,0.718815768256495,0.2927679171317933,0.3720316987024305,CP,0.07926378157063724,0.11870632221865529,0.07926378157063724,0.42604785112470167,10,marr_1,0.4016765016666666,-2.5465,5.0937,3h_SI9,3h,SI9,3h_SI2,3h,SI2,7.6402,marr_1
N900_RS12110,0.27931623624892266,0.3033875054745338,0.680614104011864,0.30015262671382686,0.27931623624892266,PCA,-0.02083639046490421,-0.02083639046490421,0.0032348787607069385,0.3804614772980371,10,N900_RS12110,0.6395312166666667,-1.4431,3.9451,12h_SI1,12h,SI1,3h_SI2,3h,SI2,5.3882,N900_RS12110
N900_RS12115,0.7716109705124196,0.8747885139095897,0.9636520433005232,0.7581436849023492,0.7716109705124196,PCA,0.013467285610070379,0.013467285610070379,0.11664482900724049,0.20550835839817405,10,N900_RS12115,0.4655182413333333,-1.8074,4.0393,3h_SI8,3h,SI8,6h_SI2,6h,SI2,5.8467,N900_RS12115
N900_RS12120,0.3461724288006839,0.3519272190853778,0.5525220533682801,0.2349116948509587,0.3461724288006839,PCA,0.11126073394972519,0.11126073394972519,0.11701552423441908,0.3176103585173214,10,N900_RS12120,0.6790785166666666,-1.4711,4.7625,3h_SI9,3h,SI9,6h_SI2,6h,SI2,6.2336,N900_RS12120
N900_RS12125,0.25915234259414055,0.19048737195782237,0.4799273678477091,0.24676957839350047,0.19048737195782237,CP,-0.056282206435678106,0.012382764200640078,-0.056282206435678106,0.23315778945420865,10,GNAT family N-acetyltransferase_1,1.0189325233333333,-0.54972,4.5153,3h_SI2,3h,SI2,3h_SI1,3h,SI1,5.06502,GNAT family N-acetyltransferase_1
N900_RS12130,0.20257481009307285,0.20289509233210082,0.3520007825257527,0.22975988709523207,0.20257481009307285,PCA,-0.02718507700215922,-0.02718507700215922,-0.02686479476313125,0.12224089543052061,10,ABC transporter substrate-binding protein_4,0.652749545,-0.80722,3.8322,6h_SI6,6h,SI6,3h_st,3h,st,4.639419999999999,ABC transporter substrate-binding protein_4
N900_RS12135,0.344201327169127,0.41300749300064976,0.43432095481675986,0.3703660810503596,0.344201327169127,PCA,-0.026164753881232627,-0.026164753881232627,0.04264141195029014,0.06395487376640024,10,glmS,1.9236674999999999,-0.38225,4.3466,1h_SI5,1h,SI5,24h_SI1,24h,SI1,4.7288499999999996,glmS
N900_RS12140,0.20446721607559462,0.22466857746797447,0.5265265424823644,0.20974180094655545,0.20446721607559462,PCA,-0.00527458487096083,-0.00527458487096083,0.014926776521419022,0.31678474153580893,10,DeoR/GlpR transcriptional regulator,0.8222112833333335,-0.76753,4.1596,3h_SI1,3h,SI1,6h_SI2,6h,SI2,4.92713,DeoR/GlpR transcriptional regulator
N900_RS12145,0.18773298599704433,0.20924102847915846,0.19688362232618195,0.1489170168692985,0.18773298599704433,PCA,0.03881596912774582,0.03881596912774582,0.06032401160985995,0.04796660545688344,10,pykF,0.74978065,-1.1644,4.8546,12h_SI7,12h,SI7,12h_SI2,12h,SI2,6.019,pykF
N900_RS12150,0.22866120361154377,0.24075250893443204,0.5123551534201902,0.20925585901307628,0.22866120361154377,PCA,0.01940534459846749,0.01940534459846749,0.03149664992135576,0.3030992944071139,10,oxidative stress defense protein,0.8405812616666667,-0.82748,4.5271,6h_SI2,6h,SI2,3h_st,3h,st,5.35458,oxidative stress defense protein
N900_RS12155,0.16070684391048298,0.16146159624449666,0.2715984182016387,0.12635935026094433,0.16070684391048298,PCA,0.03434749364953865,0.03434749364953865,0.03510224598355233,0.14523906794069438,10,argp,1.0092669199999997,-0.31481,3.2016,1h_st,1h,st,3h_st,3h,st,3.51641,argp
N900_RS12160,0.18277937830598232,0.1890982947058269,0.25795721155125023,0.16250834154757238,0.18277937830598232,PCA,0.020271036758409938,0.020271036758409938,0.02658995315825452,0.09544887000367785,10,argO,1.53956565,-0.24221,4.3574,1h_st,1h,st,6h_SI3,6h,SI3,4.59961,argO
N900_RS12165,0.3544948323029756,0.421821536074639,0.5701929160480746,0.3791154417255547,0.3544948323029756,PCA,-0.0246206094225791,-0.0246206094225791,0.04270609434908429,0.19107747432251992,10,mscS_1,0.6642715,-1.5732,4.6295,6h_co,6h,co,6h_SI3,6h,SI3,6.2027,mscS_1
N900_RS12185,0.4703277868593917,0.4672243501670765,0.6793234381325914,0.4334727727139577,0.4672243501670765,CP,0.0337515774531188,0.03685501414543402,0.0337515774531188,0.24585066541863376,10,epd,-0.6802761333333333,-2.8585,4.4514,6h_SI5,6h,SI5,3h_st,3h,st,7.309899999999999,epd
N900_RS12190,0.1999371775392877,0.25450119844138813,0.35598483812886583,0.20255705987067968,0.1999371775392877,PCA,-0.0026198823313919872,-0.0026198823313919872,0.051944138570708454,0.15342777825818615,10,cirA,0.687292125,-0.75437,2.9222,6h_st,6h,st,3h_SI5,3h,SI5,3.67657,cirA
N900_RS12195,0.2091372187402851,0.2207958512414489,0.393451944179222,0.22371142198406332,0.2091372187402851,PCA,-0.014574203243778228,-0.014574203243778228,-0.0029155707426144206,0.1697405221951587,10,irgB,1.7818820666666662,-0.053536,4.656,1h_SI6,1h,SI6,6h_st,6h,st,4.709536,irgB
N900_RS12200,0.4401593595538524,0.5168708629367789,0.6335547969981276,0.4727798504398088,0.4401593595538524,PCA,-0.03262049088595642,-0.03262049088595642,0.04409101249697006,0.16077494655831875,10,Pseudogene_N900_RS12200,-0.24520380000000006,-3.9505,3.8975,6h_SI7,6h,SI7,3h_SI3,3h,SI3,7.848,Pseudogene_N900_RS12200
N900_RS12215,0.4946380458805723,0.6290919902421057,0.8219663817534136,0.5634035507624304,0.4946380458805723,PCA,-0.06876550488185812,-0.06876550488185812,0.06568843947967529,0.2585628309909832,10,sprt,1.193258966666667,-0.74465,4.6072,12h_SI3,12h,SI3,6h_SI2,6h,SI2,5.35185,sprt
N900_RS12220,0.18509595129451775,0.17164934835142392,0.27385663590135156,0.1438140709317439,0.17164934835142392,CP,0.027835277419680032,0.04128188036277386,0.027835277419680032,0.13004256496960767,10,xds_2,2.2866675,0.2404,5.9964,1h_ce,1h,ce,3h_SI4,3h,SI4,5.756,xds_2
N900_RS12225,0.1465076065349965,0.1504817285683959,0.21858658157622637,0.12486051378078707,0.1465076065349965,PCA,0.021647092754209438,0.021647092754209438,0.02562121478760883,0.09372606779543931,10,rsmE,1.0057010160000002,-0.35504,3.3369,12h_SI7,12h,SI7,12h_SI2,12h,SI2,3.6919399999999998,rsmE
N900_RS12230,0.38998047070949377,0.395443138647428,0.5831684858951055,0.47242189325150136,0.38998047070949377,PCA,-0.08244142254200759,-0.08244142254200759,-0.07697875460407333,0.11074659264360415,10,gshB,-0.3211530633333333,-2.057,3.4829,6h_SI7,6h,SI7,3h_SI4,3h,SI4,5.539899999999999,gshB
N900_RS12235,0.19030928759248364,0.15597153493986235,0.4268512108542666,0.18934075082119695,0.15597153493986235,CP,-0.033369215881334596,0.0009685367712866932,-0.033369215881334596,0.23751046003306964,10,VC_0467_BLAST,1.4714087166666667,-0.35877,4.8944,3h_SI9,3h,SI9,6h_SI4,6h,SI4,5.25317,VC_0467_BLAST
N900_RS12245,0.20274104873311496,0.17434069390727855,0.3848411249061476,0.20909431318156252,0.17434069390727855,CP,-0.03475361927428397,-0.006353264448447554,-0.03475361927428397,0.17574681172458506,10,tyrS,0.9097579533333333,-0.35307,3.2646,3h_st,3h,st,6h_st,6h,st,3.6176700000000004,tyrS
N900_RS12250,0.14910336212901074,0.25999453101810555,0.4925879952719135,0.11563719942878302,0.14910336212901074,PCA,0.03346616270022772,0.03346616270022772,0.1443573315893225,0.37695079584313046,10,luxR_1,1.0244690333333333,-0.47275,4.1515,3h_SI4,3h,SI4,6h_st,6h,st,4.62425,luxR_1
N900_RS12255,0.24035952317843065,0.25223398137327485,0.4099217341586713,0.19103885237538315,0.24035952317843065,PCA,0.0493206708030475,0.0493206708030475,0.0611951289978917,0.21888288178328813,10,pilT_1,1.3544023866666668,-0.026827,4.1113,3h_SI2,3h,SI2,12h_SI1,12h,SI1,4.138127,pilT_1
N900_RS12260,0.4502233080655268,0.6021392566320525,0.8901926453238196,0.5862986966849403,0.4502233080655268,PCA,-0.13607538861941348,-0.13607538861941348,0.0158405599471122,0.3038939486388793,10,pilT_2,0.2565712333333333,-1.4659,3.4509,12h_SI4,12h,SI4,6h_SI3,6h,SI3,4.9168,pilT_2
N900_RS12265,0.15687508913648066,0.2119544849607082,0.359855287038397,0.11403157372704271,0.15687508913648066,PCA,0.04284351540943794,0.04284351540943794,0.09792291123366549,0.24582371331135427,10,yggs,1.0870463883333334,-0.039687,4.0291,3h_SI8,3h,SI8,3h_st,3h,st,4.0687869999999995,yggs
N900_RS12270,0.640126366003383,0.7145584881017673,0.8403012293972009,0.6114781061355965,0.640126366003383,PCA,0.02864825986778652,0.02864825986778652,0.10308038196617075,0.22882312326160437,10,proC,1.3030324349999998,-0.37789,6.167,1h_SI9,1h,SI9,6h_SI3,6h,SI3,6.54489,proC
N900_RS12275,0.2676626619778688,0.32079515036610506,0.5494016086649347,0.24104597135850553,0.2676626619778688,PCA,0.02661669061936328,0.02661669061936328,0.07974917900759954,0.3083556373064292,10,yggt,0.8389598166666665,-0.621,5.2255,6h_st,6h,st,3h_SI4,3h,SI4,5.846500000000001,yggt
N900_RS12280,0.3815786922002808,0.42994187373213877,0.5282024365018082,0.29011617547306606,0.3815786922002808,PCA,0.09146251672721473,0.09146251672721473,0.1398256982590727,0.23808626102874214,10,VC_0458_BLAST,-0.10090591666666665,-1.8121,2.9802,6h_SI1,6h,SI1,6h_ce,6h,ce,4.7923,VC_0458_BLAST
N900_RS12285,0.10959082519523143,0.08171554695266821,0.7251505438430392,0.06645880427375545,0.08171554695266821,CP,0.015256742678912763,0.043132020921475986,0.015256742678912763,0.6586917395692837,10,N900_RS12285,0.0027146426351666664,-8.333e-06,0.11933,12h_SI8,12h,SI8,3h_st,3h,st,0.119338333,N900_RS12285
N900_RS12290,0.10020957132107114,0.11085877073447566,0.3153359491641591,0.10134867839120763,0.10020957132107114,PCA,-0.0011391070701364941,-0.0011391070701364941,0.009510092343268023,0.21398727077295143,10,rdgB,1.2281360000000001,-1.4592,4.3124,1h_SI6,1h,SI6,3h_st,3h,st,5.7716,rdgB
N900_RS12295,0.5916499904522393,0.6237190166288492,0.8515969714998272,0.6243539636125865,0.5916499904522393,PCA,-0.03270397316034723,-0.03270397316034723,-0.0006349469837373389,0.2272430078872406,10,hemW,-0.054961828333333365,-1.7602,4.1977,12h_SI2,12h,SI2,3h_SI2,3h,SI2,5.9579,hemW
N900_RS12300,0.3703034281847682,0.4564924639158688,0.6168706762331863,0.33027125642132477,0.3703034281847682,PCA,0.040032171763443425,0.040032171763443425,0.12622120749454402,0.2865994198118615,10,glsA2,0.12857324999999997,-2.71,3.1653,3h_SI9,3h,SI9,3h_SI5,3h,SI5,5.875299999999999,glsA2
N900_RS12305,0.3767790875961491,0.29941961850252136,0.6262813809718057,0.4135695113669943,0.29941961850252136,CP,-0.11414989286447297,-0.03679042377084524,-0.11414989286447297,0.21271186960481142,10,trmB,1.2589885333333333,-0.12662,5.4469,1h_SI5,1h,SI5,6h_SI2,6h,SI2,5.57352,trmB
N900_RS12310,0.44818299464880884,0.47428414219831544,0.6584120851318814,0.37962364498098494,0.44818299464880884,PCA,0.0685593496678239,0.0685593496678239,0.0946604972173305,0.2787884401508965,10,mutY,0.9734832,-0.51149,4.339,3h_SI4,3h,SI4,1h_ce,1h,ce,4.850490000000001,mutY
N900_RS12315,0.7878754150991206,0.7437709687043416,0.9571957273163345,0.769037653536463,0.7437709687043416,CP,-0.025266684832121467,0.018837761562657596,-0.025266684832121467,0.18815807377987148,10,yggX,0.3632811,-1.9722,3.7623,6h_co,6h,co,12h_st,12h,st,5.734500000000001,yggX
N900_RS12320,0.5391354195852689,0.5784691682780192,0.6574958106305451,0.5234766684272165,0.5391354195852689,PCA,0.015658751158052375,0.015658751158052375,0.05499249985080268,0.13401914220332856,10,mltC,-0.6058199908333334,-2.6945,1.9164,6h_SI2,6h,SI2,12h_SI3,12h,SI3,4.6109,mltC
N900_RS12345,0.1141989405965067,0.1549576918286047,0.30384939152237067,0.12243325277966711,0.1141989405965067,PCA,-0.008234312183160411,-0.008234312183160411,0.03252443904893758,0.18141613874270357,10,mcpP_2,1.5108900166666666,-0.066869,4.2303,3h_co,3h,co,3h_SI4,3h,SI4,4.297168999999999,mcpP_2
N900_RS12365,0.4630638078296533,0.48113336526937434,0.625902216877915,0.416324776137652,0.4630638078296533,PCA,0.046739031692001276,0.046739031692001276,0.06480858913172233,0.20957744074026302,10,djlA,0.5443349666666665,-1.1718,3.8828,6h_SI1,6h,SI1,3h_st,3h,st,5.0546,djlA
N900_RS12385,0.2935905745594131,0.29348708665175854,0.3308697072367544,0.2910996382102503,0.29348708665175854,CP,0.002387448441508233,0.002490936349162809,0.002387448441508233,0.039770069026504096,10,rsmA,-0.2606076666666667,-2.5123,3.7107,12h_SI7,12h,SI7,12h_SI3,12h,SI3,6.223000000000001,rsmA
