Model,Rank,Program,Time,Space,Value,Requested_rank,Program_number,Program_label,Abs_value
PCA,10,PC8,24h,ce,-0.3957244869423542,8,8,PCA 8,0.3957244869423542
PCA,10,PC8,24h,co,-0.3520427657154934,8,8,PCA 8,0.3520427657154934
CP,10,CP8,1h,st,0.0169145267935244,8,8,CP 8,0.0169145267935244
CP,10,CP8,1h,SI1,-0.0124399138118583,8,8,CP 8,0.0124399138118583
CP,10,CP8,1h,SI2,0.0208379026724125,8,8,CP 8,0.0208379026724125
CP,10,CP8,1h,SI3,-0.0072688434432856,8,8,CP 8,0.0072688434432856
CP,10,CP8,1h,SI4,-0.0071825701145792,8,8,CP 8,0.0071825701145792
CP,10,CP8,1h,SI5,0.0010595228596855,8,8,CP 8,0.0010595228596855
CP,10,CP8,1h,SI6,-0.0019527284397138,8,8,CP 8,0.0019527284397138
CP,10,CP8,1h,SI7,-0.0009677353149069,8,8,CP 8,0.0009677353149069
CP,10,CP8,1h,SI8,-0.0014183317746683,8,8,CP 8,0.0014183317746683
CP,10,CP8,1h,SI9,-0.0017591328806972,8,8,CP 8,0.0017591328806972
CP,10,CP8,1h,ce,-0.0011608987194034,8,8,CP 8,0.0011608987194034
CP,10,CP8,1h,co,-0.0002440203580451,8,8,CP 8,0.0002440203580451
CP,10,CP8,3h,st,0.83048122189465,8,8,CP 8,0.83048122189465
CP,10,CP8,3h,SI1,-0.6107835559840459,8,8,CP 8,0.6107835559840459
CP,10,CP8,3h,SI2,1.02311386445243,8,8,CP 8,1.02311386445243
CP,10,CP8,3h,SI3,-0.3568907400266056,8,8,CP 8,0.3568907400266056
CP,10,CP8,3h,SI4,-0.3526548320218676,8,8,CP 8,0.3526548320218676
CP,10,CP8,3h,SI5,0.0520211915992722,8,8,CP 8,0.0520211915992722
CP,10,CP8,3h,SI6,-0.0958764215185063,8,8,CP 8,0.0958764215185063
CP,10,CP8,3h,SI7,-0.0475145427717334,8,8,CP 8,0.0475145427717334
CP,10,CP8,3h,SI8,-0.0696382417112342,8,8,CP 8,0.0696382417112342
CP,10,CP8,3h,SI9,-0.0863711318720292,8,8,CP 8,0.0863711318720292
CP,10,CP8,3h,ce,-0.0569986141944704,8,8,CP 8,0.0569986141944704
CP,10,CP8,3h,co,-0.0119810815632213,8,8,CP 8,0.0119810815632213
CP,10,CP8,6h,st,0.1004782218105782,8,8,CP 8,0.1004782218105782
CP,10,CP8,6h,SI1,-0.0738974512589326,8,8,CP 8,0.0738974512589326
CP,10,CP8,6h,SI2,0.1237844506289991,8,8,CP 8,0.1237844506289991
CP,10,CP8,6h,SI3,-0.0431794795512952,8,8,CP 8,0.0431794795512952
CP,10,CP8,6h,SI4,-0.0426669857189864,8,8,CP 8,0.0426669857189864
CP,10,CP8,6h,SI5,0.0062939374070824,8,8,CP 8,0.0062939374070824
CP,10,CP8,6h,SI6,-0.0115998918383286,8,8,CP 8,0.0115998918383286
CP,10,CP8,6h,SI7,-0.0057486871972308,8,8,CP 8,0.0057486871972308
CP,10,CP8,6h,SI8,-0.0084253882119055,8,8,CP 8,0.0084253882119055
CP,10,CP8,6h,SI9,-0.0104498663154232,8,8,CP 8,0.0104498663154232
CP,10,CP8,6h,ce,-0.0068961455707111,8,8,CP 8,0.0068961455707111
CP,10,CP8,6h,co,-0.0014495665152952,8,8,CP 8,0.0014495665152952
CP,10,CP8,12h,st,-0.0078242921251936,8,8,CP 8,0.0078242921251936
CP,10,CP8,12h,SI1,0.0057544335034826,8,8,CP 8,0.0057544335034826
CP,10,CP8,12h,SI2,-0.0096391604551259,8,8,CP 8,0.0096391604551259
CP,10,CP8,12h,SI3,0.0033624088457703,8,8,CP 8,0.0033624088457703
CP,10,CP8,12h,SI4,0.0033225006807561,8,8,CP 8,0.0033225006807561
CP,10,CP8,12h,SI5,-0.000490112225349,8,8,CP 8,0.000490112225349
CP,10,CP8,12h,SI6,0.0009032896953016,8,8,CP 8,0.0009032896953016
CP,10,CP8,12h,SI7,0.0004476533039397,8,8,CP 8,0.0004476533039397
CP,10,CP8,12h,SI8,0.0006560894236602,8,8,CP 8,0.0006560894236602
CP,10,CP8,12h,SI9,0.0008137366013028,8,8,CP 8,0.0008137366013028
CP,10,CP8,12h,ce,0.0005370064926589,8,8,CP 8,0.0005370064926589
CP,10,CP8,12h,co,0.0001128785090559,8,8,CP 8,0.0001128785090559
CP,10,CP8,24h,st,-0.0034835454830863,8,8,CP 8,0.0034835454830863
CP,10,CP8,24h,SI1,0.0025619992860735,8,8,CP 8,0.0025619992860735
CP,10,CP8,24h,SI2,-0.0042915644414755,8,8,CP 8,0.0042915644414755
CP,10,CP8,24h,SI3,0.0014970177441684,8,8,CP 8,0.0014970177441684
CP,10,CP8,24h,SI4,0.0014792497588033,8,8,CP 8,0.0014792497588033
CP,10,CP8,24h,SI5,-0.0002182086508915,8,8,CP 8,0.0002182086508915
CP,10,CP8,24h,SI6,0.0004021642709191,8,8,CP 8,0.0004021642709191
CP,10,CP8,24h,SI7,0.0001993050131534,8,8,CP 8,0.0001993050131534
CP,10,CP8,24h,SI8,0.0002921053191423,8,8,CP 8,0.0002921053191423
CP,10,CP8,24h,SI9,0.0003622932805337,8,8,CP 8,0.0003622932805337
CP,10,CP8,24h,ce,0.0002390870013488,8,8,CP 8,0.0002390870013488
CP,10,CP8,24h,co,5.02559738398789e-05,8,8,CP 8,5.02559738398789e-05
VAE,10,VAE8,1h,st,0.0103633999824523,8,8,VAE 8,0.0103633999824523
VAE,10,VAE8,1h,SI1,0.044923722743988,8,8,VAE 8,0.044923722743988
VAE,10,VAE8,1h,SI2,0.018799677491188,8,8,VAE 8,0.018799677491188
VAE,10,VAE8,1h,SI3,0.0102150440216064,8,8,VAE 8,0.0102150440216064
VAE,10,VAE8,1h,SI4,0.0187177956104278,8,8,VAE 8,0.0187177956104278
VAE,10,VAE8,1h,SI5,0.0228265821933746,8,8,VAE 8,0.0228265821933746
VAE,10,VAE8,1h,SI6,0.0073882341384887,8,8,VAE 8,0.0073882341384887
VAE,10,VAE8,1h,SI7,0.019510269165039,8,8,VAE 8,0.019510269165039
VAE,10,VAE8,1h,SI8,0.0051757097244262,8,8,VAE 8,0.0051757097244262
VAE,10,VAE8,1h,SI9,0.0135014355182647,8,8,VAE 8,0.0135014355182647
VAE,10,VAE8,1h,ce,0.0560594797134399,8,8,VAE 8,0.0560594797134399
VAE,10,VAE8,1h,co,0.0387515574693679,8,8,VAE 8,0.0387515574693679
VAE,10,VAE8,3h,st,0.0104319602251052,8,8,VAE 8,0.0104319602251052
VAE,10,VAE8,3h,SI1,-0.0059928297996521,8,8,VAE 8,0.0059928297996521
VAE,10,VAE8,3h,SI2,-0.0067876577377319,8,8,VAE 8,0.0067876577377319
VAE,10,VAE8,3h,SI3,0.0647037029266357,8,8,VAE 8,0.0647037029266357
VAE,10,VAE8,3h,SI4,0.0180836915969848,8,8,VAE 8,0.0180836915969848
VAE,10,VAE8,3h,SI5,0.0255439281463623,8,8,VAE 8,0.0255439281463623
VAE,10,VAE8,3h,SI6,-0.0096973925828933,8,8,VAE 8,0.0096973925828933
VAE,10,VAE8,3h,SI7,-0.0128529518842697,8,8,VAE 8,0.0128529518842697
VAE,10,VAE8,3h,SI8,0.0056063532829284,8,8,VAE 8,0.0056063532829284
VAE,10,VAE8,3h,SI9,0.0215951204299926,8,8,VAE 8,0.0215951204299926
VAE,10,VAE8,3h,ce,0.0040842294692993,8,8,VAE 8,0.0040842294692993
VAE,10,VAE8,3h,co,0.0113787949085235,8,8,VAE 8,0.0113787949085235
VAE,10,VAE8,6h,st,0.0069752931594848,8,8,VAE 8,0.0069752931594848
VAE,10,VAE8,6h,SI1,-0.0042018294334411,8,8,VAE 8,0.0042018294334411
VAE,10,VAE8,6h,SI2,0.0190049409866333,8,8,VAE 8,0.0190049409866333
VAE,10,VAE8,6h,SI3,0.0374770760536193,8,8,VAE 8,0.0374770760536193
VAE,10,VAE8,6h,SI4,0.0131286978721618,8,8,VAE 8,0.0131286978721618
VAE,10,VAE8,6h,SI5,-0.0134938210248947,8,8,VAE 8,0.0134938210248947
VAE,10,VAE8,6h,SI6,-0.0367124080657959,8,8,VAE 8,0.0367124080657959
VAE,10,VAE8,6h,SI7,-0.0264042019844055,8,8,VAE 8,0.0264042019844055
VAE,10,VAE8,6h,SI8,-0.0278299450874328,8,8,VAE 8,0.0278299450874328
VAE,10,VAE8,6h,SI9,-0.0130623579025268,8,8,VAE 8,0.0130623579025268
VAE,10,VAE8,6h,ce,-0.0168052166700363,8,8,VAE 8,0.0168052166700363
VAE,10,VAE8,6h,co,-0.0029008388519287,8,8,VAE 8,0.0029008388519287
VAE,10,VAE8,12h,st,0.012633740901947,8,8,VAE 8,0.012633740901947
VAE,10,VAE8,12h,SI1,0.0081046819686889,8,8,VAE 8,0.0081046819686889
VAE,10,VAE8,12h,SI2,0.0042883157730102,8,8,VAE 8,0.0042883157730102
VAE,10,VAE8,12h,SI3,0.0135998725891113,8,8,VAE 8,0.0135998725891113
VAE,10,VAE8,12h,SI4,-0.0032227486371994,8,8,VAE 8,0.0032227486371994
VAE,10,VAE8,12h,SI5,-0.0252984166145324,8,8,VAE 8,0.0252984166145324
VAE,10,VAE8,12h,SI6,-0.0325307846069335,8,8,VAE 8,0.0325307846069335
VAE,10,VAE8,12h,SI7,-0.0183953046798706,8,8,VAE 8,0.0183953046798706
VAE,10,VAE8,12h,SI8,-0.0144761800765991,8,8,VAE 8,0.0144761800765991
VAE,10,VAE8,12h,SI9,-0.0218779444694519,8,8,VAE 8,0.0218779444694519
VAE,10,VAE8,12h,ce,-0.0266644954681396,8,8,VAE 8,0.0266644954681396
VAE,10,VAE8,12h,co,-0.0031584501266479,8,8,VAE 8,0.0031584501266479
VAE,10,VAE8,24h,st,-0.0032912865281105,8,8,VAE 8,0.0032912865281105
VAE,10,VAE8,24h,SI1,-0.013418897986412,8,8,VAE 8,0.013418897986412
VAE,10,VAE8,24h,SI2,-0.022852748632431,8,8,VAE 8,0.022852748632431
VAE,10,VAE8,24h,SI3,-0.0130359530448913,8,8,VAE 8,0.0130359530448913
VAE,10,VAE8,24h,SI4,-0.0214979350566864,8,8,VAE 8,0.0214979350566864
VAE,10,VAE8,24h,SI5,-0.0293678343296051,8,8,VAE 8,0.0293678343296051
VAE,10,VAE8,24h,SI6,-0.0239247977733612,8,8,VAE 8,0.0239247977733612
VAE,10,VAE8,24h,SI7,-0.0228505730628967,8,8,VAE 8,0.0228505730628967
VAE,10,VAE8,24h,SI8,-0.0232417285442352,8,8,VAE 8,0.0232417285442352
VAE,10,VAE8,24h,SI9,-0.0262382924556732,8,8,VAE 8,0.0262382924556732
VAE,10,VAE8,24h,ce,-0.0094331204891204,8,8,VAE 8,0.0094331204891204
VAE,10,VAE8,24h,co,-0.0230969488620758,8,8,VAE 8,0.0230969488620758
weighted_CPVAE,10,CPVAE8,1h,st,0.0402744226157665,8,8,weighted CPVAE 8,0.0402744226157665
weighted_CPVAE,10,CPVAE8,1h,SI1,0.0119160655885934,8,8,weighted CPVAE 8,0.0119160655885934
weighted_CPVAE,10,CPVAE8,1h,SI2,-0.0197841729968786,8,8,weighted CPVAE 8,0.0197841729968786
weighted_CPVAE,10,CPVAE8,1h,SI3,-0.0123704932630062,8,8,weighted CPVAE 8,0.0123704932630062
weighted_CPVAE,10,CPVAE8,1h,SI4,-0.0490618832409381,8,8,weighted CPVAE 8,0.0490618832409381
weighted_CPVAE,10,CPVAE8,1h,SI5,-0.0629888921976089,8,8,weighted CPVAE 8,0.0629888921976089
weighted_CPVAE,10,CPVAE8,1h,SI6,-0.0773314833641052,8,8,weighted CPVAE 8,0.0773314833641052
weighted_CPVAE,10,CPVAE8,1h,SI7,-0.0815557241439819,8,8,weighted CPVAE 8,0.0815557241439819
weighted_CPVAE,10,CPVAE8,1h,SI8,-0.0784283876419067,8,8,weighted CPVAE 8,0.0784283876419067
weighted_CPVAE,10,CPVAE8,1h,SI9,-0.0719651132822036,8,8,weighted CPVAE 8,0.0719651132822036
weighted_CPVAE,10,CPVAE8,1h,ce,-0.0315610021352767,8,8,weighted CPVAE 8,0.0315610021352767
weighted_CPVAE,10,CPVAE8,1h,co,-0.003794981399551,8,8,weighted CPVAE 8,0.003794981399551
weighted_CPVAE,10,CPVAE8,3h,st,0.0014033721527084,8,8,weighted CPVAE 8,0.0014033721527084
weighted_CPVAE,10,CPVAE8,3h,SI1,0.0004152182373218,8,8,weighted CPVAE 8,0.0004152182373218
weighted_CPVAE,10,CPVAE8,3h,SI2,-0.0006893844110891,8,8,weighted CPVAE 8,0.0006893844110891
weighted_CPVAE,10,CPVAE8,3h,SI3,-0.0004310528747737,8,8,weighted CPVAE 8,0.0004310528747737
weighted_CPVAE,10,CPVAE8,3h,SI4,-0.0017095733201131,8,8,weighted CPVAE 8,0.0017095733201131
weighted_CPVAE,10,CPVAE8,3h,SI5,-0.0021948632784187,8,8,weighted CPVAE 8,0.0021948632784187
weighted_CPVAE,10,CPVAE8,3h,SI6,-0.0026946344878524,8,8,weighted CPVAE 8,0.0026946344878524
weighted_CPVAE,10,CPVAE8,3h,SI7,-0.0028418293222784,8,8,weighted CPVAE 8,0.0028418293222784
weighted_CPVAE,10,CPVAE8,3h,SI8,-0.0027328564319759,8,8,weighted CPVAE 8,0.0027328564319759
weighted_CPVAE,10,CPVAE8,3h,SI9,-0.0025076421443372,8,8,weighted CPVAE 8,0.0025076421443372
weighted_CPVAE,10,CPVAE8,3h,ce,-0.0010997508652508,8,8,weighted CPVAE 8,0.0010997508652508
weighted_CPVAE,10,CPVAE8,3h,co,-0.0001322370662819,8,8,weighted CPVAE 8,0.0001322370662819
weighted_CPVAE,10,CPVAE8,6h,st,0.0144791984930634,8,8,weighted CPVAE 8,0.0144791984930634
weighted_CPVAE,10,CPVAE8,6h,SI1,0.0042839865200221,8,8,weighted CPVAE 8,0.0042839865200221
weighted_CPVAE,10,CPVAE8,6h,SI2,-0.0071126772090792,8,8,weighted CPVAE 8,0.0071126772090792
weighted_CPVAE,10,CPVAE8,6h,SI3,-0.0044473591260612,8,8,weighted CPVAE 8,0.0044473591260612
weighted_CPVAE,10,CPVAE8,6h,SI4,-0.0176384076476097,8,8,weighted CPVAE 8,0.0176384076476097
weighted_CPVAE,10,CPVAE8,6h,SI5,-0.0226453561335802,8,8,weighted CPVAE 8,0.0226453561335802
weighted_CPVAE,10,CPVAE8,6h,SI6,-0.0278017111122608,8,8,weighted CPVAE 8,0.0278017111122608
weighted_CPVAE,10,CPVAE8,6h,SI7,-0.0293203834444284,8,8,weighted CPVAE 8,0.0293203834444284
weighted_CPVAE,10,CPVAE8,6h,SI8,-0.0281960628926754,8,8,weighted CPVAE 8,0.0281960628926754
weighted_CPVAE,10,CPVAE8,6h,SI9,-0.0258724298328161,8,8,weighted CPVAE 8,0.0258724298328161
weighted_CPVAE,10,CPVAE8,6h,ce,-0.0113466056063771,8,8,weighted CPVAE 8,0.0113466056063771
weighted_CPVAE,10,CPVAE8,6h,co,-0.0013643470592796,8,8,weighted CPVAE 8,0.0013643470592796
weighted_CPVAE,10,CPVAE8,12h,st,0.0032366965897381,8,8,weighted CPVAE 8,0.0032366965897381
weighted_CPVAE,10,CPVAE8,12h,SI1,0.0009576472220942,8,8,weighted CPVAE 8,0.0009576472220942
weighted_CPVAE,10,CPVAE8,12h,SI2,-0.0015899760182946,8,8,weighted CPVAE 8,0.0015899760182946
weighted_CPVAE,10,CPVAE8,12h,SI3,-0.0009941677562892,8,8,weighted CPVAE 8,0.0009941677562892
weighted_CPVAE,10,CPVAE8,12h,SI4,-0.0039429101161658,8,8,weighted CPVAE 8,0.0039429101161658
weighted_CPVAE,10,CPVAE8,12h,SI5,-0.0050621684640645,8,8,weighted CPVAE 8,0.0050621684640645
weighted_CPVAE,10,CPVAE8,12h,SI6,-0.0062148263677954,8,8,weighted CPVAE 8,0.0062148263677954
weighted_CPVAE,10,CPVAE8,12h,SI7,-0.0065543120726943,8,8,weighted CPVAE 8,0.0065543120726943
weighted_CPVAE,10,CPVAE8,12h,SI8,-0.0063029797747731,8,8,weighted CPVAE 8,0.0063029797747731
weighted_CPVAE,10,CPVAE8,12h,SI9,-0.0057835527695715,8,8,weighted CPVAE 8,0.0057835527695715
weighted_CPVAE,10,CPVAE8,12h,ce,-0.0025364332832396,8,8,weighted CPVAE 8,0.0025364332832396
weighted_CPVAE,10,CPVAE8,12h,co,-0.0003049876831937,8,8,weighted CPVAE 8,0.0003049876831937
weighted_CPVAE,10,CPVAE8,24h,st,0.0131118968129158,8,8,weighted CPVAE 8,0.0131118968129158
weighted_CPVAE,10,CPVAE8,24h,SI1,0.0038794404827058,8,8,weighted CPVAE 8,0.0038794404827058
weighted_CPVAE,10,CPVAE8,24h,SI2,-0.0064410120248794,8,8,weighted CPVAE 8,0.0064410120248794
weighted_CPVAE,10,CPVAE8,24h,SI3,-0.0040273857302963,8,8,weighted CPVAE 8,0.0040273857302963
weighted_CPVAE,10,CPVAE8,24h,SI4,-0.015972776338458,8,8,weighted CPVAE 8,0.015972776338458
weighted_CPVAE,10,CPVAE8,24h,SI5,-0.0205069053918123,8,8,weighted CPVAE 8,0.0205069053918123
weighted_CPVAE,10,CPVAE8,24h,SI6,-0.0251763369888067,8,8,weighted CPVAE 8,0.0251763369888067
weighted_CPVAE,10,CPVAE8,24h,SI7,-0.0265515968203544,8,8,weighted CPVAE 8,0.0265515968203544
weighted_CPVAE,10,CPVAE8,24h,SI8,-0.0255334470421075,8,8,weighted CPVAE 8,0.0255334470421075
weighted_CPVAE,10,CPVAE8,24h,SI9,-0.0234292410314083,8,8,weighted CPVAE 8,0.0234292410314083
weighted_CPVAE,10,CPVAE8,24h,ce,-0.0102751208469271,8,8,weighted CPVAE 8,0.0102751208469271
weighted_CPVAE,10,CPVAE8,24h,co,-0.0012355088256299,8,8,weighted CPVAE 8,0.0012355088256299
